beta_0_init,xi_init,f_1_init,f_2_init,dif,k,lambda_,beta_0_fit,xi_fit,f_1_fit,f_2_fit,nlogll
20,0.1,0.9,0.4,0.2857142857142857,0,0,8.661729217167473,0.05947121664926937,0.7337385624931195,0.7356651690053735,106.96891349530964
5,0.057,0.3,0.6,0.2857142857142857,0,0,4.499509507324313,0,0.5679265083941376,0.7759347915480994,107.53910597638576
10,0.057,0.3,0.6,0.2857142857142857,0,0,9.564116835248765,0.0685243323409688,0.7586271330479567,0.7276083710639305,106.99278467507659
15,0.057,0.3,0.6,0.2857142857142857,0,0,14.96590376612201,0.10750829712982582,0.7991605632587694,0.6332788453760598,107.71551261079154
20,0.057,0.3,0.6,0.2857142857142857,0,0,19.441392101930298,0.12836018691108209,0.7532156745676503,0.5634011196270846,108.28266097425333
5,0.025,0.3,0.6,0.2857142857142857,0,0,4.500509878537685,0,0.5675283423333981,0.7761544764479076,107.53910928769244
10,0.025,0.3,0.6,0.2857142857142857,0,0,9.882184922654158,0.0714920279461586,0.7652946358017828,0.7235013336558044,107.01197987407633
15,0.025,0.3,0.6,0.2857142857142857,0,0,14.947745311543342,0.10737735853652224,0.7998486227485482,0.6336159821297882,107.71270542666075
20,0.025,0.3,0.6,0.2857142857142857,0,0,19.791041689029008,0.12963235960266822,0.7431423952348328,0.5577196398507697,108.31438621688
5,0.1,0.3,0.6,0.2857142857142857,0,0,4.500173761360897,0,0.5674749642138643,0.7762028858841433,107.53912301303146
10,0.1,0.3,0.6,0.2857142857142857,0,0,9.908068886997807,0.07172661223834839,0.7658072343033031,0.7235755225694498,107.0137769161518
15,0.1,0.3,0.6,0.2857142857142857,0,0,8.658508374866987,0.05943049230760468,0.734101286298664,0.7361553522053588,106.96893565869392
20,0.1,0.3,0.6,0.2857142857142857,0,0,19.784445093191778,0.12960291046762412,0.7429419840271108,0.558091944021478,108.31377583244173
5,0.057,0.5,0.6,0.2857142857142857,0,0,4.500594623206471,0,0.56776586751614,0.7760877833143068,107.53909625474067
10,0.057,0.5,0.6,0.2857142857142857,0,0,8.679325987352605,0.05966405632867582,0.7338036616845401,0.7349996955119464,106.96895974824106
15,0.057,0.5,0.6,0.2857142857142857,0,0,8.661229941205345,0.059447974693557656,0.7337764461701972,0.7360143576160793,106.96891903036453
20,0.057,0.5,0.6,0.2857142857142857,0,0,20.194744408007374,0.13106542483069,0.727784256701943,0.5529433298888724,108.3496048962922
5,0.025,0.5,0.6,0.2857142857142857,0,0,4.500590873307287,0,0.5676488353969018,0.7760647170802233,107.5390964999655
10,0.025,0.5,0.6,0.2857142857142857,0,0,9.476745733250127,0.06769840512367487,0.7562255570606448,0.7294719916582156,106.98849938972391
15,0.025,0.5,0.6,0.2857142857142857,0,0,14.418998983914143,0.1045919638578432,0.8182143671025646,0.6449966783139525,107.63206165807324
20,0.025,0.5,0.6,0.2857142857142857,0,0,19.78228202377795,0.12964177067697363,0.7438371972959051,0.5581144269815143,108.31363317714059
5,0.1,0.5,0.6,0.2857142857142857,0,0,4.499572847417312,0,0.5675487410313277,0.7762445702916769,107.53910804926385
10,0.1,0.5,0.6,0.2857142857142857,0,0,10.028807616826214,0.07281766556680261,0.7679238407028689,0.7217048956968429,107.02255655514087
15,0.1,0.5,0.6,0.2857142857142857,0,0,8.661206724501891,0.05946693789766018,0.7342415072280739,0.7362472103732974,106.96893012327146
20,0.1,0.5,0.6,0.2857142857142857,0,0,19.990389468495124,0.13035570044388078,0.734947192957516,0.5550054237243847,108.33187335843353
5,0.057,0.7,0.6,0.2857142857142857,0,0,8.671832318635715,0.059569367403496415,0.7345527282475722,0.7358813737656982,106.96891468913289
10,0.057,0.7,0.6,0.2857142857142857,0,0,8.658371195468447,0.059433681178562,0.7336372656758692,0.7359626051108522,106.96890824020942
15,0.057,0.7,0.6,0.2857142857142857,0,0,14.916837854835727,0.10724198162939923,0.8029128606200695,0.6350300352983631,107.70803753911031
20,0.057,0.7,0.6,0.2857142857142857,0,0,20.01765375548007,0.13046662461312164,0.7345260143457177,0.5557068360439462,108.33428878469897
5,0.025,0.7,0.6,0.2857142857142857,0,0,8.67296345029685,0.05958071321525556,0.734225786708691,0.7359024264666488,106.96890898782195
10,0.025,0.7,0.6,0.2857142857142857,0,0,9.481987287621438,0.06775564048011856,0.7583113658878596,0.7291247460222287,106.98887853125623
15,0.025,0.7,0.6,0.2857142857142857,0,0,14.992215497342515,0.10760272432045573,0.7954671476904782,0.6329487641038305,107.71968000710966
20,0.025,0.7,0.6,0.2857142857142857,0,0,39.9999819423937,0,1,0.2382366560874908,116.84802551397661
5,0.1,0.7,0.6,0.2857142857142857,0,0,4.5001510201816535,0,0.5677973390487892,0.7760500266622807,107.53909664854584
10,0.1,0.7,0.6,0.2857142857142857,0,0,8.662694314023485,0.05948976509501291,0.7343373254255487,0.735839733190154,106.96891481008247
15,0.1,0.7,0.6,0.2857142857142857,0,0,8.660616651531743,0.059450517210581186,0.733877354705254,0.7358105620943793,106.96890915801414
20,0.1,0.7,0.6,0.2857142857142857,0,0,20.010610678405925,0.13045692160906966,0.7358834418820943,0.5552857589663853,108.33364031723039
5,0.057,0.9,0.6,0.2857142857142857,0,0,8.659930885056166,0.05946107088456884,0.7345048143477004,0.7363310119148145,106.96894218219848
10,0.057,0.9,0.6,0.2857142857142857,0,0,9.949473489021104,0.0721393756297693,0.7682933390423655,0.7240330389396985,107.01686405398951
15,0.057,0.9,0.6,0.2857142857142857,0,0,14.967266236013472,0.10756775496723261,0.8032021787815198,0.6347594496160122,107.71600021172598
20,0.057,0.9,0.6,0.2857142857142857,0,0,20.00480787939069,0.1304494875944301,0.7352092851166773,0.5555362229139974,108.3331423444727
5,0.025,0.9,0.6,0.2857142857142857,0,0,8.65998456751406,0.05945361583399982,0.7338681087092184,0.7357996448839815,106.96890523025458
10,0.025,0.9,0.6,0.2857142857142857,0,0,9.978632559382909,0.07233328298425809,0.7655487962373979,0.7216251211532667,107.0188711186146
15,0.025,0.9,0.6,0.2857142857142857,0,0,15.063562455799417,0.10812558113315085,0.806620750688508,0.6325726625774923,107.73138598429787
20,0.025,0.9,0.6,0.2857142857142857,0,0,39.99999911465935,0,0.9999980747747355,0.23822828968468526,116.84803171092405
5,0.1,0.9,0.6,0.2857142857142857,0,0,8.657295981572044,0.05941558782385864,0.7338374628013369,0.7355251866769085,106.9689200956954
10,0.1,0.9,0.6,0.2857142857142857,0,0,8.672635850369332,0.05958009131258657,0.7342753292634103,0.7354958592444688,106.96891627266014
15,0.1,0.9,0.6,0.2857142857142857,0,0,8.68450818832725,0.0597181516097955,0.7344989121316345,0.735960782343436,106.96892186577243
20,0.1,0.9,0.6,0.2857142857142857,0,0,20.025992486173088,0.13052445796587142,0.7358504356630851,0.5553632156958572,108.33499176989841
5,0.057,0.3,0.8,0.2857142857142857,0,0,4.498745569862047,0,0.5679258474801736,0.7759308573946262,107.5391229081122
10,0.057,0.3,0.8,0.2857142857142857,0,0,8.672109438730853,0.05954422844659369,0.7338905887877912,0.7357244593969934,106.96892752782652
15,0.057,0.3,0.8,0.2857142857142857,0,0,14.931793352313026,0.10725312477767227,0.7976360923612031,0.6332763864705994,107.71023576158682
20,0.057,0.3,0.8,0.2857142857142857,0,0,20.09209236384286,0.13117964665137233,0.762545804741191,0.5594605447042924,108.34819076044201
5,0.025,0.3,0.8,0.2857142857142857,0,0,4.500832619251449,0,0.5676169738505323,0.7767317285336419,107.53912852810431
10,0.025,0.3,0.8,0.2857142857142857,0,0,8.667943682899825,0.059534191823461015,0.7339401863207755,0.7355415080248251,106.96891042904326
15,0.025,0.3,0.8,0.2857142857142857,0,0,14.804318278921752,0.10650122014430977,0.8013971402687359,0.6364724063341043,107.69042066599425
20,0.025,0.3,0.8,0.2857142857142857,0,0,19.807226979363413,0.12965795471312627,0.7383358738343699,0.5572184107418802,108.31568426497067
5,0.1,0.3,0.8,0.2857142857142857,0,0,4.499791526732189,0,0.5677516683142179,0.7760688934464599,107.53910599352311
10,0.1,0.3,0.8,0.2857142857142857,0,0,9.439970301445989,0.0673597763191931,0.755845121991608,0.729294036009648,106.98678291910132
15,0.1,0.3,0.8,0.2857142857142857,0,0,15.232198369383127,0.10890496370958885,0.7924585488513012,0.6281888751624632,107.7567697783665
20,0.1,0.3,0.8,0.2857142857142857,0,0,19.984596626140558,0.13033962939892368,0.7348848740024526,0.555242245766528,108.33136585655986
5,0.057,0.5,0.8,0.2857142857142857,0,0,4.501092366274036,0,0.5677333065820662,0.7762372349147404,107.53910292438253
10,0.057,0.5,0.8,0.2857142857142857,0,0,9.697978968129238,0.06980504343070384,0.7623081559624827,0.7268792462120457,107.00030615507087
15,0.057,0.5,0.8,0.2857142857142857,0,0,14.893696391146527,0.10714541457526683,0.804371562095147,0.6362695878117715,107.70462561394358
20,0.057,0.5,0.8,0.2857142857142857,0,0,20.0995210248814,0.1307377233988876,0.7299634046116082,0.5538527401981936,108.34143170211874
5,0.025,0.5,0.8,0.2857142857142857,0,0,8.67134687964985,0.059559471489498056,0.7341987930618644,0.7355019221648196,106.96891423308605
10,0.025,0.5,0.8,0.2857142857142857,0,0,9.993786700065481,0.07247972622474674,0.7680047065360938,0.7228841250722591,107.01997925190065
15,0.025,0.5,0.8,0.2857142857142857,0,0,14.814669746585263,0.1066580737626613,0.8053062091389853,0.6374736238452523,107.69230011693197
20,0.025,0.5,0.8,0.2857142857142857,0,0,40,0,1,0.23827947778889458,116.84802953682014
5,0.1,0.5,0.8,0.2857142857142857,0,0,4.499528551826434,0,0.5676801848072315,0.7762688975401428,107.53910853594815
10,0.1,0.5,0.8,0.2857142857142857,0,0,8.671228700973481,0.05957151881129691,0.7341776626678176,0.7357433488775332,106.96890982120017
15,0.1,0.5,0.8,0.2857142857142857,0,0,8.66222257674545,0.05947161076213374,0.7337838667488372,0.7360028564894375,106.96890977675503
20,0.1,0.5,0.8,0.2857142857142857,0,0,19.73486902526952,0.12930399583547997,0.7368643180080816,0.5577550787841277,108.3092329787109
5,0.057,0.7,0.8,0.2857142857142857,0,0,8.666456320881686,0.0595039968736569,0.7341009608854877,0.7358123793078601,106.96891383721731
10,0.057,0.7,0.8,0.2857142857142857,0,0,8.666014397231198,0.05954701932593513,0.7347669768281466,0.7357137036930774,106.968932306892
15,0.057,0.7,0.8,0.2857142857142857,0,0,15.135139861584129,0.10847358507218355,0.8012259995218443,0.6317485462482069,107.74193283112662
20,0.057,0.7,0.8,0.2857142857142857,0,0,20.15166672284979,0.13101588142397327,0.7328620454416983,0.5536739188387838,108.34579021935706
5,0.025,0.7,0.8,0.2857142857142857,0,0,5.098684255156146,0.0113014803425453,0.6023060315082573,0.7595547750215579,107.38107509055526
10,0.025,0.7,0.8,0.2857142857142857,0,0,10.05863926822919,0.07310984455681398,0.7695950290649842,0.7224837430943594,107.02492886890779
15,0.025,0.7,0.8,0.2857142857142857,0,0,14.95982790985094,0.10754348828285284,0.8048718646372282,0.6342787442864847,107.71494732939045
20,0.025,0.7,0.8,0.2857142857142857,0,0,39.999987485771996,0,1,0.23826975401806239,116.84802554535203
5,0.1,0.7,0.8,0.2857142857142857,0,0,5.065461236203128,0.010745039524079342,0.6013999261820864,0.7592016696973812,107.38919079507603
10,0.1,0.7,0.8,0.2857142857142857,0,0,10.008285088370148,0.0726527577262065,0.769111864009458,0.72248761886892,107.02107978062983
15,0.1,0.7,0.8,0.2857142857142857,0,0,15.028599380452434,0.10797708315080304,0.808817625391955,0.6342751316701358,107.72643032338279
20,0.1,0.7,0.8,0.2857142857142857,0,0,20.150342083852053,0.131013582963312,0.7347469001662366,0.553679167138033,108.3456821161234
5,0.057,0.9,0.8,0.2857142857142857,0,0,5.067228694136128,0.010756015941085615,0.6001895631547657,0.762570552002956,107.38849461701243
10,0.057,0.9,0.8,0.2857142857142857,0,0,8.672330352181033,0.05957298493540451,0.7343646619510185,0.735750911027207,106.96891052680704
15,0.057,0.9,0.8,0.2857142857142857,0,0,15.087204077010483,0.10810070785653025,0.7891319659400399,0.6322154811411752,107.73531953223517
20,0.057,0.9,0.8,0.2857142857142857,0,0,8.67740445503877,0.05964010397082295,0.7342540512914242,0.7358391381918629,106.96891582131298
5,0.025,0.9,0.8,0.2857142857142857,0,0,8.658374024088245,0.05940549371812874,0.7340134806396532,0.7356936024905709,106.9689325940091
10,0.025,0.9,0.8,0.2857142857142857,0,0,10.09965509225558,0.07345289422355256,0.7703127348005138,0.7213059671095661,107.02808430484856
15,0.025,0.9,0.8,0.2857142857142857,0,0,8.603821602059991,0.05877686320701093,0.7329512312968893,0.7377665365920161,106.96925597005162
20,0.025,0.9,0.8,0.2857142857142857,0,0,39.99995808901643,0,1,0.238259964338425,116.84802553962152
5,0.1,0.9,0.8,0.2857142857142857,0,0,5.027585389875226,0.010078751942126802,0.599099071971424,0.7623356215359547,107.39796670338389
10,0.1,0.9,0.8,0.2857142857142857,0,0,10.15225494187426,0.07394013273949254,0.7720895174371871,0.7203791421075242,107.0323507600557
15,0.1,0.9,0.8,0.2857142857142857,0,0,15.075817159124146,0.10813316293128925,0.8047773714339386,0.6318535826749213,107.73302366437159
20,0.1,0.9,0.8,0.2857142857142857,0,0,20.25990255833833,0.13142142006006857,0.732821350134619,0.5527671398079936,108.35495195505437
5,0.057,0.3,1,0.2857142857142857,0,0,4.499844316335091,0,0.5677477708546224,0.7762379087587628,107.53911636853528
10,0.057,0.3,1,0.2857142857142857,0,0,8.66299728848287,0.05947512808458648,0.7341815034326555,0.7362131150941436,106.96891512039049
15,0.057,0.3,1,0.2857142857142857,0,0,14.912583227159747,0.10824145832034063,0.8336307742770216,1,109.61441723747623
20,0.057,0.3,1,0.2857142857142857,0,0,20.13459752170532,0.13087761387655827,0.7289176464195402,0.5534296239351344,108.344464377011
5,0.025,0.3,1,0.2857142857142857,0,0,4.499844316335091,0,0.5677477708546224,0.7762379087587628,107.53911636853528
10,0.025,0.3,1,0.2857142857142857,0,0,8.66458762008608,0.05949483832018075,0.7341321351209651,0.7359484356632291,106.96891103004847
15,0.025,0.3,1,0.2857142857142857,0,0,14.245632774650657,0.1047523200361786,1,0.6599108622767149,107.87678464882856
20,0.025,0.3,1,0.2857142857142857,0,0,9.979873960238773,0.07229589841781991,0.7631069395200927,0.7091065362654342,107.0300369999961
5,0.1,0.3,1,0.2857142857142857,0,0,4.500588273834429,0,0.567747391734873,0.7760377160938392,107.53909518089027
10,0.1,0.3,1,0.2857142857142857,0,0,10.167115102718212,0.07483566162899039,0.8031776745678495,1,108.48624141380384
15,0.1,0.3,1,0.2857142857142857,0,0,8.681847478325054,0.05967726257520081,0.7343819972153385,0.7357563224639824,106.96891942262184
20,0.1,0.3,1,0.2857142857142857,0,0,19.158154504007406,0.12705469339846753,0.7451342668029195,0.5649403602686598,108.2546612901992
5,0.057,0.5,1,0.2857142857142857,0,0,4.500505938043431,0,0.5678251936416499,0.7761773098029983,107.5391189283071
10,0.057,0.5,1,0.2857142857142857,0,0,9.63361116027362,0.06918025774338006,0.7599807516762744,0.7260095124670685,106.99653713320075
15,0.057,0.5,1,0.2857142857142857,0,0,8.535241790708072,0.058300762428200134,0.7525284213817885,1,108.34830790988832
20,0.057,0.5,1,0.2857142857142857,0,0,19.92838183174972,0.13071132465455843,0.7450474614303841,1,110.4912890540388
5,0.025,0.5,1,0.2857142857142857,0,0,8.669284551396057,0.059555208071416725,0.734335401411683,0.7357766979142981,106.96891135367157
10,0.025,0.5,1,0.2857142857142857,0,0,9.930084239320532,0.07266244287110826,0.7981955577035647,1,108.45087247509207
15,0.025,0.5,1,0.2857142857142857,0,0,14.964412637776718,0.10757895717711605,0.8065846215866492,0.6348816570677087,107.71593147535354
20,0.025,0.5,1,0.2857142857142857,0,0,39.999986594228254,0,1,0.23829708487147253,116.84802551739789
5,0.1,0.5,1,0.2857142857142857,0,0,4.499388411417524,0,0.5677533002414232,0.7762548764136703,107.53911462055234
10,0.1,0.5,1,0.2857142857142857,0,0,8.533974639064613,0.05829852810466342,0.7524597671108535,1,108.34830656413314
15,0.1,0.5,1,0.2857142857142857,0,0,8.684115370798533,0.05970276725070835,0.7347447678270005,0.7353629460498303,106.96892541425065
20,0.1,0.5,1,0.2857142857142857,0,0,19.965655976914473,0.1307965823565379,0.742796926654947,0.9991971017162244,110.49367341055341
5,0.057,0.7,1,0.2857142857142857,0,0,4.491904886625546,1.837303683527079e-4,0.5686238695812087,0.7824069915780368,107.54168371437258
10,0.057,0.7,1,0.2857142857142857,0,0,8.660574305185746,0.05946400178930976,0.7339470687061955,0.7359612652963436,106.96892503715505
15,0.057,0.7,1,0.2857142857142857,0,0,8.67353396104477,0.05959473620675053,0.7343461838962835,0.7355808030902584,106.96891271690384
20,0.057,0.7,1,0.2857142857142857,0,0,11.782983453501132,0.08863632799767614,1,0.7136635485816198,107.66728077887046
5,0.025,0.7,1,0.2857142857142857,0,0,8.668973650919913,0.0595559061891238,0.7342568536730305,0.735764281296241,106.96891307899077
10,0.025,0.7,1,0.2857142857142857,0,0,9.51464038892995,0.06807121477028812,0.7565443145352453,0.7272703117166608,106.99027724586273
15,0.025,0.7,1,0.2857142857142857,0,0,11.781298156970752,0.08863109564660623,1,0.7136342249778034,107.66728558268444
20,0.025,0.7,1,0.2857142857142857,0,0,39.99995803062387,0,1,0.23831617778111328,116.84802563757594
5,0.1,0.7,1,0.2857142857142857,0,0,6.153594787516971,0.028305725700366317,0.650196654160007,0.7427192135389874,107.17251252781193
10,0.1,0.7,1,0.2857142857142857,0,0,10.09885650755792,0.07344637210472696,0.7688057190831791,0.7208916438365661,107.02799504325843
15,0.1,0.7,1,0.2857142857142857,0,0,8.676636777091172,0.05962368358145019,0.7341583534711139,0.735191571774324,106.96892823732483
20,0.1,0.7,1,0.2857142857142857,0,0,19.399493058910323,0.1280880130636448,0.7472642458992017,0.562285641593544,108.27802220394932
5,0.057,0.9,1,0.2857142857142857,0,0,8.66835865653409,0.0595604340523118,0.7343358880458865,0.7357990097438787,106.96890639322339
10,0.057,0.9,1,0.2857142857142857,0,0,9.773992239932504,0.07049675868313987,0.7631597878508152,0.7242077165362453,107.0049094315113
15,0.057,0.9,1,0.2857142857142857,0,0,15.27714978279313,0.10899042455779084,0.7784774568415129,0.6279065775924884,107.76681983885642
20,0.057,0.9,1,0.2857142857142857,0,0,17.977424198001998,0.12230788083791672,0.784965725959687,0.5800285281445835,108.1323866714218
5,0.025,0.9,1,0.2857142857142857,0,0,8.681730943259486,0.059688587863773665,0.7346060026880553,0.7356983252087586,106.96891340770371
10,0.025,0.9,1,0.2857142857142857,0,0,9.28046329556017,0.0657877457102024,0.7514269458675527,0.72982712570933,106.98026205977874
15,0.025,0.9,1,0.2857142857142857,0,0,14.790487345192211,0.10654440249194465,0.8045058991067279,0.6363144746898188,107.68838512942577
20,0.025,0.9,1,0.2857142857142857,0,0,40,0,1,0.2382824768976218,116.84802953021476
5,0.1,0.9,1,0.2857142857142857,0,0,6.958584671987556,0.039557770651521024,0.6810791968239507,0.7376313479375503,107.06416945685365
10,0.1,0.9,1,0.2857142857142857,0,0,9.898869549482468,0.07161474790748913,0.7643276679802664,0.7229586051208914,107.01314374891933
15,0.1,0.9,1,0.2857142857142857,0,0,8.66920269666483,0.05954581272372495,0.7338104378888848,0.7356193165366868,106.96891760803238
20,0.1,0.9,1,0.2857142857142857,0,0,19.873858157124978,0.1299646406833861,0.7405712819529439,0.556741887066438,108.32170664240948
5,0.057,0.3,0.4,0.7142857142857143,0,0,4.1963580590515,0,0.49852000105348615,0.8039649962120989,107.27697564897375
10,0.057,0.3,0.4,0.7142857142857143,0,0,7.444330876221866,0.04870013168949942,0.6544089409422704,0.7564460972920419,107.0438693681964
15,0.057,0.3,0.4,0.7142857142857143,0,0,11.78208607466414,0.0886383281388447,1,0.7134506748067537,107.66728246638019
20,0.057,0.3,0.4,0.7142857142857143,0,0,7.4421680428345125,0.04868817340473748,0.6534551991766835,0.7563917112386941,107.04385830703364
5,0.025,0.3,0.4,0.7142857142857143,0,0,4.196913700110707,0,0.4977439647321643,0.8036813550223787,107.27695150287961
10,0.025,0.3,0.4,0.7142857142857143,0,0,9.592282013369532,0.07090609057375902,0.7369446469002475,0.7355451491308685,107.14003551849977
15,0.025,0.3,0.4,0.7142857142857143,0,0,7.429682220534715,0.04853801475839738,0.6532580401054593,0.756873476518594,107.04385362118684
20,0.025,0.3,0.4,0.7142857142857143,0,0,11.786628990970257,0.0886625812248938,1,0.7133502310331586,107.66728659512755
5,0.1,0.3,0.4,0.7142857142857143,0,0,4.196934574270253,0,0.49804125238078634,0.8036372520439332,107.27694209464818
10,0.1,0.3,0.4,0.7142857142857143,0,0,9.909905325813527,0.07377908465099675,0.7483268214574901,0.7301847956201575,107.16973640432856
15,0.1,0.3,0.4,0.7142857142857143,0,0,14.492455501260574,0.10634674549796899,0.9106925704846787,0.6530438791133755,107.86001783734719
20,0.1,0.3,0.4,0.7142857142857143,0,0,11.785461739341574,0.08866173658126789,1,0.7135270609450712,107.66728519007131
5,0.057,0.5,0.4,0.7142857142857143,0,0,4.196502153449303,0,0.4981752552022639,0.8037484073373837,107.2769535638271
10,0.057,0.5,0.4,0.7142857142857143,0,0,9.905489905705931,0.07376587527073517,0.7474567627886508,0.7304834500825661,107.16926761606197
15,0.057,0.5,0.4,0.7142857142857143,0,0,14.536886769080413,0.10654212932800816,0.8801067836447327,0.6508373697435279,107.85941117562794
