beta_0_init,xi_init,k_init,lambda_init,f_1_init,f_2_init,dif,beta_0_fit,xi_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,nlogll
10,0.057,2,0.5,0.3,0.4,0.2857142857142857,9.842886262000025,0.07109734620147065,0.013694103072618303,1.7320406148272438,0.7776424671638236,0.7219143504700354,107.01108122147832
15,0.057,2,0.5,0.3,0.4,0.2857142857142857,8.512748267470439,0.059076051406037326,0.17431589559136668,0.6888070217706181,0.9998505931613111,0.7288810324091871,107.0152924541461
20,0.057,2,0.5,0.3,0.4,0.2857142857142857,19.54149526308224,0.1256988789813676,0.2911996954876672,1.7254736323456565,0.9910713264338047,0.5585895345639371,108.11785085485137
5,0.025,2,0.5,0.3,0.4,0.2857142857142857,8.871838030681156,0.0616819516430627,0.001968242943042084,0.8646021414605027,0.7444245840839112,0.7347533854084638,106.97074085905817
10,0.025,2,0.5,0.3,0.4,0.2857142857142857,6.671592776581395,0.04051963466541237,0.26981345748941676,0.23088881343661033,0.8365415570106082,0.8017545730471602,106.7407005355698
15,0.025,2,0.5,0.3,0.4,0.2857142857142857,8.646266387426968,0.05936984285277604,0.0029874677459127883,0.5169579730010828,0.737877195971531,0.7360337156540973,106.96819712244603
20,0.025,2,0.5,0.3,0.4,0.2857142857142857,9.94578987416968,0.07001795326091523,0.5523828491586931,4.703882286634224,0.9863161786902837,0.7009818940761827,107.02555973345125
5,0.1,2,0.5,0.3,0.4,0.2857142857142857,5.88167750356472,0.030756593562089034,0.3535927716323981,0.3557599449548434,1,0.7897432016768154,106.79999460631163
10,0.1,2,0.5,0.3,0.4,0.2857142857142857,8.861218198958438,0.061601614717938714,0,7,0.7412834466980882,0.7333060143203545,106.97027538579664
15,0.1,2,0.5,0.3,0.4,0.2857142857142857,8.669306746930772,0.059642009927948526,2.996166547781354e-4,3.272055612784098,0.7338958285620332,0.7358252299466508,106.96909540862261
20,0.1,2,0.5,0.3,0.4,0.2857142857142857,23.946536950122113,0.1396591593563844,0.6764302928883676,3.067596577843628,1,0.5148872297547964,108.21018894849442
5,0.057,2.5,0.5,0.3,0.4,0.2857142857142857,4.030410084160517,0,0.529249499124917,0.4179284535813825,1,1,108.01535494493308
10,0.057,2.5,0.5,0.3,0.4,0.2857142857142857,10.426252191103645,0.07565671229154289,0.15403274720288918,2.1718236672354694,0.8976074612616174,0.7058716448110015,107.0590130418597
15,0.057,2.5,0.5,0.3,0.4,0.2857142857142857,8.637825901379571,0.05917253232642295,3.3701883856311133e-4,6.7373737900090065,0.7322778070694256,0.7356365401296583,106.96902046036611
20,0.057,2.5,0.5,0.3,0.4,0.2857142857142857,20.597996938200524,0.13138848210813428,0.14303548555048506,1.0503924292966107,0.9036410560148764,0.5497043625681279,108.36759775374411
5,0.025,2.5,0.5,0.3,0.4,0.2857142857142857,5.802368352206596,0.030903826081190973,0.4121393481296059,0.3041479087461196,0.9883334545382141,1,107.71717447549494
10,0.025,2.5,0.5,0.3,0.4,0.2857142857142857,10.06342979160938,0.0732733399947264,0.1458194820067535,0.8593838181321565,0.9995236689148423,0.7101737210833042,107.10310741401413
15,0.025,2.5,0.5,0.3,0.4,0.2857142857142857,8.885896522970437,0.061282127312432585,0.17280515821434114,4.7290024921976155,0.8010468069001189,0.726138103370839,106.98307453574051
20,0.025,2.5,0.5,0.3,0.4,0.2857142857142857,9.736287711289222,0.06855739949538878,0.34980785298065165,2.7135056162029674,0.9998592438533552,0.7033205160556677,107.03975543874277
5,0.1,2.5,0.5,0.3,0.4,0.2857142857142857,4.030405389237989,0,0.5292535577030282,0.4179286358307891,1,1,108.01535494479788
10,0.1,2.5,0.5,0.3,0.4,0.2857142857142857,8.654197027749186,0.05939461481144125,3.645689740600905e-4,6.688258408248486,0.7338708970758808,0.7361112270248356,106.96895241975187
15,0.1,2.5,0.5,0.3,0.4,0.2857142857142857,8.661734046498712,0.05946165359702901,1.6097184203242183e-5,6.998614753164695,0.7336917126133963,0.7358383667423842,106.9689302235131
20,0.1,2.5,0.5,0.3,0.4,0.2857142857142857,8.965864797317828,0.06205548820637065,0.1486288215966034,2.6173193703850544,0.8359064578906956,0.7222775301834766,106.9938932685075
5,0.057,1,1,0.3,0.4,0.2857142857142857,4.09116767447852,0,0.4796760339968935,0.4483288264793659,1,0.8055897811604236,107.10895526771834
10,0.057,1,1,0.3,0.4,0.2857142857142857,9.801777694238432,0.07046328889069436,0.1546360434793167,1.1616343884257705,0.966053061044887,0.7105315822469607,107.05910095237525
15,0.057,1,1,0.3,0.4,0.2857142857142857,8.744135716254005,0.0602654881418953,8.17599499737226e-4,6.576112351838199,0.7344741282264872,0.7367897439736333,106.96949747705963
20,0.057,1,1,0.3,0.4,0.2857142857142857,9.794067930741377,0.0686327826170296,0.6913674099816978,6.89237999352285,0.9463716974793499,0.7049177081918062,107.01079293171988
5,0.025,1,1,0.3,0.4,0.2857142857142857,6.161819792562579,0.02910032355513731,0.13973437863490668,0.11673785129785505,0.635421832055542,0.834899012777691,107.02940043915063
10,0.025,1,1,0.3,0.4,0.2857142857142857,8.49059302363743,0.057872864081364286,0.02855648703623896,0.39311387282794275,0.7590896854568576,0.7397613392241567,106.95528009033534
15,0.025,1,1,0.3,0.4,0.2857142857142857,8.805096744966365,0.06111819487639218,0.1902664851062954,1.062005870391289,0.9922127102562264,0.7180491405584646,107.0408795254141
20,0.025,1,1,0.3,0.4,0.2857142857142857,19.6963621750884,0.12699469415822223,0.22127289454257193,1.2448106033080564,0.9999733504959984,0.5563973890653655,108.22261946673672
5,0.1,1,1,0.3,0.4,0.2857142857142857,6.254341803569824,0.03566418688114378,0.31112383067953353,0.3029682931010152,0.9313941317169495,0.7931971765348014,106.76571444949586
10,0.1,1,1,0.3,0.4,0.2857142857142857,9.695580602124295,0.06830767760832235,0.3158126064415502,2.4070681802763843,0.9999990232247256,0.7044079025427943,107.04211642658144
15,0.1,1,1,0.3,0.4,0.2857142857142857,8.664406709883163,0.05948963462665739,0,5.381111310279451,0.7342271886303946,0.7360488217738183,106.968935309604
20,0.1,1,1,0.3,0.4,0.2857142857142857,8.66267666074041,0.05947852389967902,0,6.546627013935639,0.7340014929153706,0.7357959913416782,106.9689340817646
5,0.057,2,1,0.3,0.4,0.2857142857142857,4.156497161788053,0,0.2785651205008869,0.30315985694801395,0.7621037891307358,0.8186074741253064,106.999386711764
10,0.057,2,1,0.3,0.4,0.2857142857142857,8.592559614530016,0.05878879443431745,5.738766348240759e-5,5.000273560197727,0.730514237310573,0.7360870920240958,106.96927570336936
15,0.057,2,1,0.3,0.4,0.2857142857142857,9.599068402040817,0.06762493523919699,0.2934570247242827,2.4249953159006807,0.9755959009554405,0.7061843449651082,107.0344245848679
20,0.057,2,1,0.3,0.4,0.2857142857142857,8.677611904826477,0.05972960495104543,6.811345988093017e-4,6.794108740325251,0.7349976778033973,0.7357659923719448,106.96906840630936
5,0.025,2,1,0.3,0.4,0.2857142857142857,7.071385560820042,0.045925469066184936,0.30105658751222464,0.303265094927282,0.9734992552397238,0.7898737162960614,106.82458209220712
10,0.025,2,1,0.3,0.4,0.2857142857142857,8.657947883932925,0.059448923044749066,1.535626740817494e-4,1.9044999285710336,0.7336374302576086,0.7356903223564419,106.96897057123293
15,0.025,2,1,0.3,0.4,0.2857142857142857,9.37221009011352,0.06538786732217432,0.47433462476025373,7,0.8705956712014836,0.7153023259779148,106.99473807501187
20,0.025,2,1,0.3,0.4,0.2857142857142857,9.499041925514156,0.06659210752203505,0.3193195107129818,3.450839489953702,0.9219161557765749,0.7113254962624143,107.01387342719171
5,0.1,2,1,0.3,0.4,0.2857142857142857,5.018767222544717,0.01548079085125307,0.24298358539933124,0.21667091608508396,0.7241638221595177,0.8287147906977554,106.89339251298775
10,0.1,2,1,0.3,0.4,0.2857142857142857,7.808733927086113,0.05347769355213719,0.2469177308332266,0.27440508544646364,0.9326610240691992,0.7795237323765262,106.83873671772845
15,0.1,2,1,0.3,0.4,0.2857142857142857,8.691274452998918,0.05976341029621812,9.06529206633845e-4,6.475073822870108,0.7340888517877577,0.7351854181296749,106.96901917839647
20,0.1,2,1,0.3,0.4,0.2857142857142857,9.74651048082195,0.06837721216979138,0.6529170625632255,6.9898330488176,0.9316214867191357,0.7065204267801019,107.0073848178513
5,0.057,2.5,1,0.3,0.4,0.2857142857142857,4.0304083490542455,0,0.5292499691358273,0.41792991442359034,1,1,108.01535494491431
10,0.057,2.5,1,0.3,0.4,0.2857142857142857,6.595428073614534,0.03923826873604293,0.260392855465454,0.2122779740668977,0.8039730157608689,0.8048700267229709,106.73896953402037
15,0.057,2.5,1,0.3,0.4,0.2857142857142857,9.40592763070518,0.06604471721961835,0.24871327491314188,1.892882176210958,0.9811291251796255,0.7087915368607713,107.03968770493277
20,0.057,2.5,1,0.3,0.4,0.2857142857142857,10.060186428349194,0.0707355531623019,0.6976052493282502,5.838441199884884,0.9957284786622326,0.6988442220892976,107.02398097224403
5,0.025,2.5,1,0.3,0.4,0.2857142857142857,5.988436862905352,0.03182740889049984,0.32177391548758383,0.32527063308634907,0.9464972155285287,0.7920268675427564,106.77048177372099
10,0.025,2.5,1,0.3,0.4,0.2857142857142857,9.464011761290493,0.066482902768484,0.26868487787223194,2.148466350922649,0.9765103937241916,0.7080503784778538,107.03660092629197
15,0.025,2.5,1,0.3,0.4,0.2857142857142857,8.646002879308064,0.059209146143908695,0.003191716682313485,5.685622586267089,0.7328042658596308,0.73395108879613,106.96943603587246
20,0.025,2.5,1,0.3,0.4,0.2857142857142857,9.287943087713373,0.06517298406892807,0.22529380155651005,1.5346496017893918,0.994384439194697,0.7103143136753756,107.04607766209831
5,0.1,2.5,1,0.3,0.4,0.2857142857142857,7.583370485224986,0.051058819024665934,0.25702127398819763,0.2641670476227058,0.9135003647190678,0.7779479905065656,106.81323771838623
10,0.1,2.5,1,0.3,0.4,0.2857142857142857,9.4306586094082,0.06621515780693565,0.40295884549239036,6.863640206038699,0.8579961249818612,0.7179191839120689,106.99242541981032
15,0.1,2.5,1,0.3,0.4,0.2857142857142857,12.929147171575693,0.09354052281376263,0.22263789075975776,0.07894774173267521,0.706829585061631,0.868101695208256,106.79093723716053
20,0.1,2.5,1,0.3,0.4,0.2857142857142857,9.968635806278298,0.06997271610200315,0.6056076891067124,4.896721573541516,0.9970120645639788,0.6975488567820831,107.02771366773547
5,0.057,1,0.5,0.5,0.4,0.2857142857142857,5.013971501212865,0.01658035385671775,0.29475222736626966,0.287474935692707,0.8237586803229571,0.8024454283553337,106.79628416210389
10,0.057,1,0.5,0.5,0.4,0.2857142857142857,8.669059999785674,0.05953496390933508,2.194929652461958e-5,1.2369337869632937,0.734087668148298,0.7357163463196328,106.96893922728208
15,0.057,1,0.5,0.5,0.4,0.2857142857142857,9.946992363087901,0.06986133390764367,0.5676570322193292,4.585780990643936,1,0.6996807230194211,107.02945681139586
20,0.057,1,0.5,0.5,0.4,0.2857142857142857,9.495150513140004,0.06633471641397543,0.5220780623682728,6.676922305225209,0.8911729378970978,0.7116904873794173,106.99944794270526
5,0.025,1,0.5,0.5,0.4,0.2857142857142857,4.855795748970457,0.01430257884212634,0.3147838010935699,0.3037499830837782,0.8377921830476625,0.80502112339658,106.81220416507612
10,0.025,1,0.5,0.5,0.4,0.2857142857142857,11.873083753951118,0.08907782753477343,0.3016267036727851,0.1454174085103066,0.8466747283793012,0.8248052193687185,106.9990059168463
15,0.025,1,0.5,0.5,0.4,0.2857142857142857,8.656299240262491,0.05936861296208791,6.377419735604789e-4,6.197609070559059,0.7329441382312826,0.7365015397858198,106.96903488831651
20,0.025,1,0.5,0.5,0.4,0.2857142857142857,19.725016437210094,0.12717376462107743,0.2085746807880313,1.2308584194744538,0.9970541251047922,0.5550424105269768,108.23151881575056
5,0.1,1,0.5,0.5,0.4,0.2857142857142857,5.45660495586643,0.023883957453302386,0.29508934714761886,0.2729563571594627,0.8371385189954357,0.8034947324821136,106.75798944325962
10,0.1,1,0.5,0.5,0.4,0.2857142857142857,8.909504551869738,0.06163488371931672,0.10857512822390634,2.0295168599366322,0.8183058407648582,0.7239622262039771,106.99073228560252
15,0.1,1,0.5,0.5,0.4,0.2857142857142857,16.299827623970927,0.11141467468165245,0.1871902461489263,0.05140623728386219,0.6911534306927312,0.9110515914534172,106.8417089994923
20,0.1,1,0.5,0.5,0.4,0.2857142857142857,19.23956243724256,0.12579739270984325,0.21017529291075607,0.047855367137774746,0.6963362348952591,0.9358060492283101,106.87740296589213
5,0.057,2,0.5,0.5,0.4,0.2857142857142857,4.085888145368818,1.2543957266614644e-4,0.39163178340553595,0.3260768874802209,0.8306286570282233,1,107.91450660357603
10,0.057,2,0.5,0.5,0.4,0.2857142857142857,9.396885690069261,0.06517434694434669,0.3949710210621792,3.1731740722155473,0.9795097485091002,0.7051565016852679,107.0359705114139
15,0.057,2,0.5,0.5,0.4,0.2857142857142857,7.324926808554558,0.046698765012075004,0.214546323872084,0.5568550702269659,1,0.7476468875017268,106.96093859453397
20,0.057,2,0.5,0.5,0.4,0.2857142857142857,9.201813414158115,0.06409177740079149,0.2732140891343888,4.8202326311120345,0.8457839126389408,0.7202287648539181,106.9919808898374
5,0.025,2,0.5,0.5,0.4,0.2857142857142857,8.667587383953702,0.05953759973149227,5.0753858957619835e-5,5.64236924140369,0.7341014689551236,0.7357347077555676,106.96893313537832
10,0.025,2,0.5,0.5,0.4,0.2857142857142857,4.543862005633039,0.004168677290877587,3,2.8547209093783246,1,0.7618566561764357,108.69139757052099
15,0.025,2,0.5,0.5,0.4,0.2857142857142857,8.676023721896254,0.0596697267309889,0.0014202636557412779,4.538878525723725,0.7342159066145686,0.7348363766540238,106.96913909594923
20,0.025,2,0.5,0.5,0.4,0.2857142857142857,15.847699790458634,0.11060216791208553,0.24416982433718498,0.06359218488397264,0.6966536725023654,0.9092312964623414,106.83652259350843
5,0.1,2,0.5,0.5,0.4,0.2857142857142857,8.665808300501766,0.059494834276502775,0,1.4939694711438634,0.7339603907771122,0.7357303536504523,106.96892464936968
10,0.1,2,0.5,0.5,0.4,0.2857142857142857,9.281882234420474,0.06502480602583711,0.24522869008529785,1.724367292514588,0.9930210921519935,0.7094050519917441,107.04521008395926
15,0.1,2,0.5,0.5,0.4,0.2857142857142857,9.816297113396404,0.06950419781475582,0.3018521555941348,2.3777668045007303,0.9967620522747952,0.7037881987081993,107.04240705358184
20,0.1,2,0.5,0.5,0.4,0.2857142857142857,9.17148841969955,0.06403629945309411,0.18256076820705877,2.515206107463901,0.8695706130881559,0.718870564861815,107.00256761878478
5,0.057,2.5,0.5,0.5,0.4,0.2857142857142857,7.361989132909455,0.04820056553534779,0.27701632016536115,0.3313518859068197,1,0.7798706841291875,106.86412646265998
10,0.057,2.5,0.5,0.5,0.4,0.2857142857142857,9.394540456913841,0.0661662934782641,0.22980811551233604,1.5684143375611024,1,0.7092341264889029,107.04818828947685
15,0.057,2.5,0.5,0.5,0.4,0.2857142857142857,8.659020635622705,0.05937998287836249,0.0016177611628770145,6.759095164785018,0.7334559155069795,0.736565408565329,106.96908298606266
20,0.057,2.5,0.5,0.5,0.4,0.2857142857142857,24.697657189544167,0.14356051158480826,0.3721605310932512,1.7627617031855896,0.970864783549467,0.5102607900230445,108.3941859520843
5,0.025,2.5,0.5,0.5,0.4,0.2857142857142857,5.720112680709181,0.027766292807086562,0.2900542607230732,0.2666955935018944,0.8428176159221445,0.8014912198640813,106.74623429195233
10,0.025,2.5,0.5,0.5,0.4,0.2857142857142857,4.625375498783618,0.005531740110637765,3,2.973227419779655,0.9999755921167468,0.7616259323706136,108.68957235813532
15,0.025,2.5,0.5,0.5,0.4,0.2857142857142857,9.505565037746187,0.06765566818076435,0.24707029657931234,2.264743114332882,1,1,108.54801946159469
20,0.025,2.5,0.5,0.5,0.4,0.2857142857142857,10.104242901882923,0.07102645631810202,0.7698804891731573,6.361043576406164,1,0.6976136076448634,107.02349979668648
5,0.1,2.5,0.5,0.5,0.4,0.2857142857142857,10.10439567799519,0.07100278034340209,0.7511616646085902,6.154155490927166,0.999682956762899,0.6969804788439242,107.02401358240547
10,0.1,2.5,0.5,0.5,0.4,0.2857142857142857,9.41106377705266,0.06881638862917269,0.20323678807351958,0.29485330861377157,0.9837455485307571,0.7506988006696145,107.01649069668136
15,0.1,2.5,0.5,0.5,0.4,0.2857142857142857,9.684349936394668,0.068075975319343,0.34224227696303033,2.625079010294858,1,0.7038556930652825,107.04051501375133
20,0.1,2.5,0.5,0.5,0.4,0.2857142857142857,8.649214396232953,0.05932814017483484,0.0028290394275214898,3.5879609539041057,0.7347219879031648,0.7368893006533779,106.9692878165825
5,0.057,1,1,0.5,0.4,0.2857142857142857,4.0939392901178095,0,0.47778077799249896,0.44788073837256104,0.9983863115130349,0.8055085518713523,107.10708812115
10,0.057,1,1,0.5,0.4,0.2857142857142857,9.56915437682973,0.06845772010447773,0.17639366645827842,1.0998142609025336,1,0.7113369592788874,107.06006587858816
15,0.057,1,1,0.5,0.4,0.2857142857142857,8.818897043629956,0.06084529218786227,0.09631732732132842,6.723554581830943,0.7598833556414678,0.7314576523697063,106.97344313290583
20,0.057,1,1,0.5,0.4,0.2857142857142857,7.413247072239599,0.048920201845530524,0.21805523823022713,0.18629945927702773,0.7836931879813209,0.7737199917161142,106.7879852116362
5,0.025,1,1,0.5,0.4,0.2857142857142857,6.3809135400534265,0.03656414965405675,0.27192273605630546,0.2431159240428108,0.8394529592308528,0.8033444158271192,106.73944426369803
10,0.025,1,1,0.5,0.4,0.2857142857142857,8.789520455967434,0.06185888173220355,0.1533980102814517,0.665166799143782,0.9779996370899808,0.7290935258328051,107.01599053027094
15,0.025,1,1,0.5,0.4,0.2857142857142857,14.690265719054254,0.1042415220328406,0.25765890385733603,4.060579789375219,0.8636869755959502,0.6311310666148648,107.59037296506038
20,0.025,1,1,0.5,0.4,0.2857142857142857,10.053034699563788,0.07062701249337572,0.6787550242658121,5.533461642757952,1,0.6972251783332435,107.02596295836743
5,0.1,1,1,0.5,0.4,0.2857142857142857,8.77847484583901,0.06090211373414178,0.15639498565527732,1.0956775915444759,0.9369269043565129,0.7203243681472999,107.02194636020229
10,0.1,1,1,0.5,0.4,0.2857142857142857,8.547162327414366,0.05905750721260339,0.18142949825635374,0.8279353263984064,0.9986639227197299,0.7243678409948777,107.02917058008858
15,0.1,1,1,0.5,0.4,0.2857142857142857,10.126729511617697,0.07116082807192473,0.849088008210186,6.993779154276744,1,0.6972267253198687,107.02197171290065
20,0.1,1,1,0.5,0.4,0.2857142857142857,10.115632908186665,0.07110079814873341,0.8103084195378232,6.673334073435052,1,0.697235704693755,107.02272014381245
5,0.057,2,1,0.5,0.4,0.2857142857142857,4.091757505351628,0,0.4800856475393484,0.4483668917097873,1,0.8056468782998761,107.10895281840472
10,0.057,2,1,0.5,0.4,0.2857142857142857,8.650814744482531,0.05939212537677305,4.761524673367212e-5,2.2255978361509463,0.7330592340393267,0.7357115341645871,106.96898829975834
15,0.057,2,1,0.5,0.4,0.2857142857142857,15.001705031150852,0.10551617630324597,0.21358242535105554,0.0652356895129168,0.7008767677166048,0.8883154340195814,106.81455354560516
20,0.057,2,1,0.5,0.4,0.2857142857142857,17.92123374875436,0.11926364620912222,0.28511777456711795,2.2779450478404852,0.948014656893045,0.5804995256239124,107.95327625017757
5,0.025,2,1,0.5,0.4,0.2857142857142857,8.910261678202742,0.06216921937561018,0.1821824589798159,1.0751374647356062,0.9828962368172951,0.7174797110545894,107.0379245522254
10,0.025,2,1,0.5,0.4,0.2857142857142857,9.430388768335531,0.0662695412693185,0.25303811089850925,1.8202570746802724,0.9953543666156979,0.7079770850364007,107.04497813304526
15,0.025,2,1,0.5,0.4,0.2857142857142857,12.426761099790735,0.09265623918291804,0.2200587113489757,0.21081484054578492,0.996298864641065,0.7528433118668754,107.32531491349783
20,0.025,2,1,0.5,0.4,0.2857142857142857,10.110966673542546,0.07275507244479158,0.2270325697056959,1.757764498900338,0.9990362293103299,0.7266751134370946,107.09461234740502
5,0.1,2,1,0.5,0.4,0.2857142857142857,8.647441847161698,0.05937254172456034,0.005714486251687988,0.6882011153591598,0.7410831664243671,0.7355899192008488,106.96889950915342
10,0.1,2,1,0.5,0.4,0.2857142857142857,8.73332207526412,0.060220713613258245,0,0.9890224701258526,0.7356493742476791,0.7355254472238116,106.96908204881508
15,0.1,2,1,0.5,0.4,0.2857142857142857,5.909806165335793,0.03108342124036475,0.3478276392866714,0.3512170876710867,0.9920872933083793,0.7898682876816816,106.79508571674302
20,0.1,2,1,0.5,0.4,0.2857142857142857,12.809898136182778,0.09291798332098905,0.20916317511591373,0.08875177170078236,0.7336003783146166,0.8411582024199931,106.80341161927947
5,0.057,2.5,1,0.5,0.4,0.2857142857142857,4.030414447210181,0,0.5292509657596436,0.41792786452565966,1,1,108.01535494482292
10,0.057,2.5,1,0.5,0.4,0.2857142857142857,8.351286417868478,0.05632496389406641,0.02727227873691495,0.7274875293627923,0.7602250423515657,0.7366489494645295,106.97144061478387
15,0.057,2.5,1,0.5,0.4,0.2857142857142857,8.626425667301804,0.05914545780703522,4.73301942537386e-4,0.9873853987404768,0.7316087205939874,0.7365138321002964,106.96930742319981
20,0.057,2.5,1,0.5,0.4,0.2857142857142857,9.899938387644303,0.06958877054999751,0.49090802975585524,3.9321323895259046,0.9998946897632193,0.7004547095668459,107.03236852170421
5,0.025,2.5,1,0.5,0.4,0.2857142857142857,4.538579764989821,0.0054269670178860785,1.9903221394861021,2.0448398846383156,0.9997382051189616,0.7688105443809317,108.596075984543
10,0.025,2.5,1,0.5,0.4,0.2857142857142857,8.976701866779075,0.06271543301167215,0.19669826531985624,1.1322126490145719,1,0.7154700026926202,107.04565657014166
15,0.025,2.5,1,0.5,0.4,0.2857142857142857,14.090421540286979,0.1002014969533041,0.32062130553049994,3.1644383982332966,0.9666608054756344,0.6405039932982564,107.4499819453447
20,0.025,2.5,1,0.5,0.4,0.2857142857142857,9.609683101034776,0.06058527355810534,3,7,1,0.6549609302350954,108.18595357483078
5,0.1,2.5,1,0.5,0.4,0.2857142857142857,8.55170014177929,0.058847469715148495,0.05490616213875299,0.6106120427136742,0.8070191301998928,0.7354566791916597,106.96725005286476
10,0.1,2.5,1,0.5,0.4,0.2857142857142857,9.931008792279627,0.07252699321839806,0.13793557646985932,0.6838416899594976,0.9969120208196754,0.7143886689620845,107.10172836986479
15,0.1,2.5,1,0.5,0.4,0.2857142857142857,9.888915369854512,0.0695865552399142,0.4733713195005436,3.8296524472111466,0.9967520532762242,0.7007530195043136,107.03204170404672
20,0.1,2.5,1,0.5,0.4,0.2857142857142857,21.499039592111007,0.13172883592574233,0.6424244849824676,3.5042885404611694,0.9586515270786339,0.537171706544416,108.11489404343006
5,0.057,1,0.5,0.7,0.4,0.2857142857142857,5.890592985726455,0.0308593296769524,0.35316321996356026,0.3554446458928755,1,0.7899616954315474,106.79998858465721
10,0.057,1,0.5,0.7,0.4,0.2857142857142857,9.23939935333571,0.06540475166298301,0.1831998710579721,1.1467900961268775,0.9902725179276183,0.7141145080810058,107.04551709432711
15,0.057,1,0.5,0.7,0.4,0.2857142857142857,17.33694704224701,0.11992810330007575,0.1857217850986254,0.16760820072076016,0.9999459823464858,0.6903550755650864,107.7980660099164
20,0.057,1,0.5,0.7,0.4,0.2857142857142857,8.060221023140606,0.05435136096780242,0.19065031769211915,0.6955722840734422,1,0.7328410693100702,107.00831478139865
5,0.025,1,0.5,0.7,0.4,0.2857142857142857,9.113772084116096,0.06331418490313312,0.27778696223375277,6.955431108351338,0.8088909956821353,0.7255180852739298,106.98304938656557
10,0.025,1,0.5,0.7,0.4,0.2857142857142857,9.170037267256628,0.06680008903772591,0.2124787789945968,0.31056375571160466,1,0.756272066272771,107.00895930569563
15,0.025,1,0.5,0.7,0.4,0.2857142857142857,8.67851024751846,0.059620019296321936,0.0020547626208897085,6.689423897334546,0.733476366265901,0.7355668566458291,106.96909061399361
20,0.025,1,0.5,0.7,0.4,0.2857142857142857,19.553064082423305,0.1281314703337494,0.10506712778370564,0.8461357568761108,0.924073537664911,0.5600170688245136,108.33029150904115
5,0.1,1,0.5,0.7,0.4,0.2857142857142857,5.749882520259789,0.02890555601593045,0.3530871308949338,0.3508507357414573,0.984641263554477,0.7912426021147445,106.79153155253871
10,0.1,1,0.5,0.7,0.4,0.2857142857142857,10.07039897595207,0.07490997632946866,0.21373966004591377,0.2595008942768135,0.9814803360904857,0.756485572324133,107.07075674417241
15,0.1,1,0.5,0.7,0.4,0.2857142857142857,5.891496636470469,0.030904116188537965,0.35310769912088735,0.35513399413212504,1,0.7902493027551746,106.79999701598506
20,0.1,1,0.5,0.7,0.4,0.2857142857142857,10.119243509928218,0.07116125977009376,0.798072396997794,6.591272145059902,1,0.6976509198151354,107.02292538050013
5,0.057,2,0.5,0.7,0.4,0.2857142857142857,5.599965948276196,0.026688290363826195,0.3684400416378304,0.36439241356238794,1,0.7922666162337266,106.804071334078
10,0.057,2,0.5,0.7,0.4,0.2857142857142857,10.745711724319744,0.07855717061756376,0.10943117918541834,2.113428438997451,0.8675302975308046,0.7062478973153391,107.08718417989543
15,0.057,2,0.5,0.7,0.4,0.2857142857142857,8.667734724436897,0.05952871634966886,9.915986573980375e-4,5.266904525088137,0.7343736283455451,0.735712192430319,106.96899045971057
