beta_0_init,xi_init,k_init,lambda_init,f_1_init,f_2_init,dif,beta_0_fit,xi_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,rmse
20,0.025,1,0.5,0.5,0.8,0.2857142857142857,6.9363403413228415,0.05191130319656484,0.42708223191896544,0.2556994762181506,0.9691971636716157,0.7796112731947296,7.618914809199788
5,0.1,1,0.5,0.5,0.8,0.2857142857142857,1.9410532667420832,0.001677956026953198,0.024194956858158867,0.014133311150325678,0.999055661638572,0.9449719611274874,47.60291097464356
10,0.1,1,0.5,0.5,0.8,0.2857142857142857,4.149307273032097,4.860831678610289e-6,6.64769723959624e-4,6.999996016167078,0.5958610433728955,1.2753338320403707e-6,18.155994568200555
15,0.1,1,0.5,0.5,0.8,0.2857142857142857,8.456913093758738,0.06916275636350455,0.45412998044294267,0.208311480427543,0.9707774769912245,0.9448095421329499,8.453804294943986
20,0.1,1,0.5,0.5,0.8,0.2857142857142857,5.688780315691457,0.03466533014866363,0.4181984755919701,0.3177022242875961,0.9784025191868406,0.7396959915611371,8.092077705622742
5,0.057,2,0.5,0.5,0.8,0.2857142857142857,8.92238442195991,0.0710674357757331,0.36521055043116646,0.17495587135583596,0.8565871770080151,0.7885159784319082,7.2238321994383075
10,0.057,2,0.5,0.5,0.8,0.2857142857142857,7.275927832375107,0.055787488164736165,0.42492242288553733,0.24277983830444233,0.9622456274403846,0.7836389256864791,7.572122728785674
15,0.057,2,0.5,0.5,0.8,0.2857142857142857,11.802552232541624,0.09454650000026066,0.3833791549554671,0.13754176004353713,0.8270154899904614,0.6066474986092096,8.05332816529324
20,0.057,2,0.5,0.5,0.8,0.2857142857142857,7.173937079119619,0.05464987883329536,0.42539985058804264,0.24574870582520297,0.9638524883530153,0.7846784241908137,7.5799812169496255
5,0.025,2,0.5,0.5,0.8,0.2857142857142857,7.527082717989273,0.05763049039828011,0.3883893699104729,0.2212759076950826,0.9094391792478395,0.7996824981111864,7.358314689966782
10,0.025,2,0.5,0.5,0.8,0.2857142857142857,15.46308607147763,0.11684682131478252,0.3933960369588166,0.10351009462885818,0.7925994372238778,0.9915962829202696,7.910761686186764
15,0.025,2,0.5,0.5,0.8,0.2857142857142857,6.638154483471617,0.04566854611522919,0.33466280556581285,0.23019681820237786,0.8613958155906616,0.786569053301515,7.682122040912419
20,0.025,2,0.5,0.5,0.8,0.2857142857142857,7.89795043014011,0.06256328452328946,0.4248827483668756,0.2169601157873629,0.9436955691866873,0.9456713218229305,8.289343327760053
5,0.1,2,0.5,0.5,0.8,0.2857142857142857,1.9262730641714398,6.846060268128618e-7,0.04107111427370408,0.10020788587434842,0.9999994730108042,0.9999997198859292,47.56663433955963
10,0.1,2,0.5,0.5,0.8,0.2857142857142857,6.987578882167953,0.05262463079810581,0.42802430144938064,0.24916117612000882,0.9750904816829433,0.07471663696440212,9.210452435922539
15,0.1,2,0.5,0.5,0.8,0.2857142857142857,6.693417114245433,0.0471644934318437,0.3637438303563168,0.24477943901357063,0.9021654551735412,0.7714757428021191,7.52079354157775
20,0.1,2,0.5,0.5,0.8,0.2857142857142857,6.210108650192494,0.04189889853276357,0.40561052139147735,0.2868404382382725,0.9650667429520261,0.7715079479419679,7.76995688085018
5,0.057,2.5,0.5,0.5,0.8,0.2857142857142857,7.175017893776918,0.0545346302725605,0.4209776223739416,0.2444999052835351,0.9584053265033499,0.7781183741447577,7.550068926798082
10,0.057,2.5,0.5,0.5,0.8,0.2857142857142857,7.458987765800527,0.05771261955422813,0.4167308449755313,0.2332524764289371,0.9484023426529282,0.7940565420428303,7.499600646189891
15,0.057,2.5,0.5,0.5,0.8,0.2857142857142857,4.14970238556144,3.930109921573832e-5,0.001038187640123811,6.999968970425208,0.5955790772380462,0.7901613684467762,17.188153215679716
20,0.057,2.5,0.5,0.5,0.8,0.2857142857142857,6.796221018982549,0.05068582120963838,0.44230006519356946,0.26164618626618885,0.9979542002179833,0.002264027996214446,9.393458608718639
5,0.025,2.5,0.5,0.5,0.8,0.2857142857142857,6.851764157732163,0.05108393503943387,0.4355029601650534,0.25896524681136834,0.9843819869173345,0.783719295321849,7.711484582956184
10,0.025,2.5,0.5,0.5,0.8,0.2857142857142857,9.776242717561907,0.08039735594721853,0.4380871679528277,0.19507951912400023,0.906710768234272,0.9730519794993365,9.043977482905973
15,0.025,2.5,0.5,0.5,0.8,0.2857142857142857,5.735859345379673,0.033324825896756505,0.3298058258172754,0.2710592731732778,0.8771732661686129,0.7565082059623713,8.178716253542149
20,0.025,2.5,0.5,0.5,0.8,0.2857142857142857,4.149827100633583,6.341078328353511e-5,9.338381388448447e-4,6.999761036160324,0.5959123086395434,0.7871953228785123,17.189226574545447
5,0.1,2.5,0.5,0.5,0.8,0.2857142857142857,1.9070671156241348,5.14497407072545e-6,1.2503521215401214e-5,2.0131948749557704e-5,0.9999988362373804,0.8334272894966067,47.65062903843301
10,0.1,2.5,0.5,0.5,0.8,0.2857142857142857,4.600505523347234,0.01566417502265699,0.39188016898714595,0.3918105986935809,0.9557727402694427,0.7836743688369634,9.410388795924563
15,0.1,2.5,0.5,0.5,0.8,0.2857142857142857,9.518171580363006,0.07856652856287655,0.4466146887396337,0.1808481262800652,0.9364615946968862,0.9823034626491884,8.558452887818705
20,0.1,2.5,0.5,0.5,0.8,0.2857142857142857,8.892614154226873,0.0729600949520145,0.4433804547665061,0.19729715557591576,0.9484185283666882,0.8825507567647299,7.894640124814751
5,0.057,1,1,0.5,0.8,0.2857142857142857,8.15222752852234,0.06453608344936407,0.39765621596149836,0.20547150662839897,0.9104204856016946,0.8070461147401216,7.344866109344679
10,0.057,1,1,0.5,0.8,0.2857142857142857,8.116160614326118,0.06555641776011156,0.4450159314793482,0.212266010895116,0.9613919194710299,0.9752665349097647,8.663118678366137
15,0.057,1,1,0.5,0.8,0.2857142857142857,7.000309891418954,0.052027622615099633,0.40701141888526315,0.24697265758803671,0.9440161453107235,0.7837165790848953,7.497921937080097
20,0.057,1,1,0.5,0.8,0.2857142857142857,6.930714654828572,0.05178852478727042,0.4306512067020022,0.25527355250222095,0.9721714483431874,0.7836455415394925,7.635283165921785
5,0.025,1,1,0.5,0.8,0.2857142857142857,7.671223976789159,0.05947998990346365,0.3965279489221373,0.22004714034256845,0.919608538043719,0.7862553520847648,7.366587599121368
10,0.025,1,1,0.5,0.8,0.2857142857142857,8.576423020097387,0.06824266061565798,0.38460540160886897,0.1876270879437052,0.879299688562361,0.9254221031007291,7.865309585617921
15,0.025,1,1,0.5,0.8,0.2857142857142857,6.6412893421691654,0.04492693252175828,0.3032680515721708,0.21324220469841143,0.8311032640891757,0.7934694664941654,7.944795287615114
20,0.025,1,1,0.5,0.8,0.2857142857142857,4.170247003781206,4.8086272375330585e-4,6.341573802410294e-4,6.997724399143149,0.5955108069500815,0.7930781666492377,17.205618410448356
5,0.1,1,1,0.5,0.8,0.2857142857142857,1.9069880996431388,1.8912938561488346e-5,9.668103904891812e-5,1.549257506736068e-4,0.9999233249604744,0.8328469612274372,47.65069406532527
10,0.1,1,1,0.5,0.8,0.2857142857142857,6.2198302157304886,0.040207357203742966,0.3325275634364723,0.25338774767200584,0.8706536013087285,0.7544467993928354,7.862266778310609
15,0.1,1,1,0.5,0.8,0.2857142857142857,6.734132799782393,0.04954521247357213,0.43268459648291047,0.267349932932095,0.9833499584622836,0.7842739642818816,7.711502497847263
20,0.1,1,1,0.5,0.8,0.2857142857142857,6.616406680526827,0.04805248586869687,0.42509128549511177,0.2698658631917868,0.977231695097265,0.7757838028134181,7.696265905094106
5,0.057,2,1,0.5,0.8,0.2857142857142857,8.781675976184824,0.07021295983274944,0.3819291487229394,0.18288489080039688,0.8743366206984404,0.8568142127364,7.384346151734852
10,0.057,2,1,0.5,0.8,0.2857142857142857,5.426259599107657,0.029394191298788508,0.361275707726793,0.30907112566034384,0.9184547806802266,0.0996658570909324,9.699239459725632
15,0.057,2,1,0.5,0.8,0.2857142857142857,9.31432963306236,0.07594074584998467,0.41442814046177345,0.17997090705206498,0.9043326249116808,0.9157515678848747,7.8135890553688885
20,0.057,2,1,0.5,0.8,0.2857142857142857,4.773400776878757,0.01922641692456195,0.40418878850293005,0.39485297442615486,0.9701127224852808,0.7592979150061484,9.122631735823365
5,0.025,2,1,0.5,0.8,0.2857142857142857,6.8584505827085485,0.05129933771486289,0.44128162284513783,0.26276180683652267,0.9907255565985522,0.7828195208041842,7.749496888982617
10,0.025,2,1,0.5,0.8,0.2857142857142857,6.154555391212857,0.041245748577557695,0.4031544949406964,0.284914888321377,0.9596933704113958,0.8713465525347015,8.081413822570735
15,0.025,2,1,0.5,0.8,0.2857142857142857,12.302071941146318,0.09754998094501238,0.37085045726768084,0.12474012470225493,0.807815233836,0.8567825142295331,7.332704169903533
20,0.025,2,1,0.5,0.8,0.2857142857142857,7.561284495312179,0.05714856979995542,0.3577718662474856,0.20738800812549346,0.8730490576545997,0.7977642594935133,7.347278607231882
5,0.1,2,1,0.5,0.8,0.2857142857142857,1.9228563358337536,5.084402927568732e-7,0.028702591147963197,6.136373382203963e-7,0.9999998929593998,0.9999998437182769,47.56967905455818
10,0.1,2,1,0.5,0.8,0.2857142857142857,5.002869512928818,0.022900769644799424,0.3880699950124428,0.36141552088867634,0.95204712795701,0.7970062048120505,8.774705132059136
15,0.1,2,1,0.5,0.8,0.2857142857142857,9.290209263749292,0.07455952330223597,0.3735041083901624,0.17162666447239971,0.8585738551153219,0.8152902332299834,7.235194342316505
20,0.1,2,1,0.5,0.8,0.2857142857142857,7.05131737211671,0.053454609088456506,0.4349481401827863,0.25262632273932073,0.9783416447880665,0.7822083955725276,7.667638497676817
5,0.057,2.5,1,0.5,0.8,0.2857142857142857,7.418106719915752,0.05719357146889903,0.41693020702841965,0.2347065693353309,0.9490914438125633,0.7825594279645558,7.499012891246757
10,0.057,2.5,1,0.5,0.8,0.2857142857142857,7.6891128672803255,0.060531186475630105,0.4256287635727444,0.22677818689379997,0.9530104255004503,0.7698423546777811,7.544288873678704
15,0.057,2.5,1,0.5,0.8,0.2857142857142857,10.281906168146438,0.08461576191451137,0.4368487365426821,0.16473624687665556,0.9107520406095704,0.9852094945705914,8.41431859041744
20,0.057,2.5,1,0.5,0.8,0.2857142857142857,6.055146671936342,0.03962896754800793,0.39842928964646396,0.29130465017600904,0.9515909998804405,0.7840945222920657,7.795144109157258
5,0.025,2.5,1,0.5,0.8,0.2857142857142857,8.016585030200922,0.06219948430533212,0.3609867357545197,0.19532431958256524,0.8703004371212835,0.7786236874952972,7.278158249980486
10,0.025,2.5,1,0.5,0.8,0.2857142857142857,4.154091605324039,8.406199830440775e-4,2.9991482383144046,6.99891272508704,0.99988032854090525,0.7821235106564975,18.978808319329218
15,0.025,2.5,1,0.5,0.8,0.2857142857142857,4.150856912991802,2.4670122344250256e-5,1.3242611291874873e-5,6.999987197797882,0.5954764964082532,1.4962940650953271e-6,18.156460807229912
20,0.025,2.5,1,0.5,0.8,0.2857142857142857,4.240677243920543,0.0017743522570570769,2.9927360517796235,6.98740222317946,0.9669022435167258,0.005513465594461142,19.84501973494358
5,0.1,2.5,1,0.5,0.8,0.2857142857142857,1.927457485585915,3.856601694999795e-4,0.030117172760227184,0.0011290974249008046,0.99995985405303,0.9994121262129367,47.575670368783925
10,0.1,2.5,1,0.5,0.8,0.2857142857142857,4.479945503672398,0.007410302481165365,2.602509232526978,6.877055462091699,0.9620063116322841,0.7705656991800729,18.866710981485262
15,0.1,2.5,1,0.5,0.8,0.2857142857142857,7.056923143272373,0.053495238180824856,0.4340909815691439,0.25311047756801947,0.9776084391930666,0.782589396308109,7.6632707871874945
20,0.1,2.5,1,0.5,0.8,0.2857142857142857,7.4054119312417495,0.05721301865358469,0.42219122684017335,0.2364276912959437,0.9557268616935966,0.7874658543909492,7.535824091064752
5,0.057,1,0.5,0.7,0.8,0.2857142857142857,7.672595787696272,0.05983371341891086,0.40955562820621844,0.2238862873279704,0.9345718845957112,0.7923018076171704,7.430769455580433
10,0.057,1,0.5,0.7,0.8,0.2857142857142857,8.436542236486,0.06700666435367303,0.38419276129331076,0.19425921812372227,0.8878994863319319,0.7909692290768267,7.266393079025764
15,0.057,1,0.5,0.7,0.8,0.2857142857142857,6.851987969525737,0.05087018599571269,0.4236820745534993,0.25413448722459336,0.9731750089014506,0.02060381148748086,9.235647597235086
20,0.057,1,0.5,0.7,0.8,0.2857142857142857,8.177229823136209,0.06524045103618714,0.4153314987860077,0.20980663883247658,0.9304777257728215,0.7930084749407316,7.4347048644347495
5,0.025,1,0.5,0.7,0.8,0.2857142857142857,6.971350375928955,0.05212848954306498,0.42134860128121293,0.25210122591696416,0.9631048392367471,0.7829230131767286,7.5822375362671135
10,0.025,1,0.5,0.7,0.8,0.2857142857142857,9.032168080312815,0.07193197111838007,0.35747427419900113,0.17101397097165644,0.8486964604292757,0.7880201413405067,7.227862955216302
15,0.025,1,0.5,0.7,0.8,0.2857142857142857,9.717745680057304,0.07775869197665469,0.34933694582281843,0.15363078815051473,0.8272398155029443,0.7951932168374927,7.2492510732361035
20,0.025,1,0.5,0.7,0.8,0.2857142857142857,4.150407238996423,2.7627678289066093e-5,8.7927018427858e-5,6.999432636153132,0.5955548042530971,2.6865259552993903e-4,18.15636142403478
5,0.1,1,0.5,0.7,0.8,0.2857142857142857,1.975591476259837,0.0033937090452271224,0.027544881277610178,0.010001529416298338,0.9865923734487516,0.9986374269979876,47.6552992726493
10,0.1,1,0.5,0.7,0.8,0.2857142857142857,7.483828057834652,0.058071296759511615,0.4213652282015165,0.2333930284873752,0.9531506539246007,0.787353226948247,7.523170121873944
15,0.1,1,0.5,0.7,0.8,0.2857142857142857,7.627531546346107,0.05968286551989216,0.4215776588762357,0.22838241253534952,0.9486414384751092,0.7837745441024292,7.50411237045569
20,0.1,1,0.5,0.7,0.8,0.2857142857142857,7.814794992413199,0.061925340930371664,0.4243409083370111,0.2238189096992681,0.9521945018395608,0.7869111372397177,7.542496364418691
5,0.057,2,0.5,0.7,0.8,0.2857142857142857,6.284158576147352,0.04191109626494932,0.36730225494594865,0.26344948775640875,0.9095092718784785,0.7674555747640448,7.6760515195358066
10,0.057,2,0.5,0.7,0.8,0.2857142857142857,7.629703388106637,0.06009131965751363,0.435817355900998,0.23223895549644724,0.9673940006039814,0.7931409251827966,7.629098223665962
15,0.057,2,0.5,0.7,0.8,0.2857142857142857,6.972494509418892,0.052386191548180694,0.43026128768035865,0.25539348311834004,0.9743603759830428,0.7791058548345977,7.644477554345383
20,0.057,2,0.5,0.7,0.8,0.2857142857142857,9.035597584395916,0.07384420407298897,0.42923735614408726,0.18973059390056668,0.9273116828260481,0.9463679596012151,8.182024717189606
5,0.025,2,0.5,0.7,0.8,0.2857142857142857,6.906596214390747,0.0517655987701543,0.43781662436232566,0.2605372095978611,0.9846408174439618,0.7788129569008402,7.709642517901176
10,0.025,2,0.5,0.7,0.8,0.2857142857142857,5.568669929501953,0.030443797067100653,0.31827023241564745,0.27624174852495864,0.8670125356380713,0.7739152288429303,8.4034904832388
15,0.025,2,0.5,0.7,0.8,0.2857142857142857,6.754333753508151,0.049370783061587764,0.4179471061988326,0.259369927549271,0.963632846322773,0.7805177612402188,7.6057867141519235
20,0.025,2,0.5,0.7,0.8,0.2857142857142857,9.499795780754628,0.07650661307798678,0.3752138043343927,0.1668278936766172,0.856973849536075,0.7957735953489269,7.221818108794796
5,0.1,2,0.5,0.7,0.8,0.2857142857142857,2.048607598774912,6.109726026215512e-7,2.999997763341485,6.999916046239754,0.9999733079796456,0.9999994100119203,47.586495875295206
10,0.1,2,0.5,0.7,0.8,0.2857142857142857,9.541561325989985,0.07682475818086393,0.37236179519568596,0.16552064131044175,0.8546967351502766,0.7983637175067004,7.2190383227205
15,0.1,2,0.5,0.7,0.8,0.2857142857142857,8.707642353076256,0.06922384814833987,0.37081042595293295,0.18226751795157037,0.86743829195178,0.7940737731920031,7.230857764221117
20,0.1,2,0.5,0.7,0.8,0.2857142857142857,7.157442275031913,0.05426798500546709,0.41472326860664127,0.23895216515517215,0.9559561082583905,0.03689245177068812,9.129544669361275
5,0.057,2.5,0.5,0.7,0.8,0.2857142857142857,6.155632472802197,0.04169169572434034,0.4240209594152097,0.2901374252705056,0.9812640849647901,0.7740259287656777,7.818844771172551
10,0.057,2.5,0.5,0.7,0.8,0.2857142857142857,5.85251366765251,0.03656334644340864,0.3937980862134224,0.3005142986822388,0.9482398669495338,0.7807394745465391,7.906195094914087
15,0.057,2.5,0.5,0.7,0.8,0.2857142857142857,9.35525983023384,0.07505641297387339,0.36852611428427273,0.16776749767693167,0.8530292920711189,0.7937380324664818,7.216520388186808
20,0.057,2.5,0.5,0.7,0.8,0.2857142857142857,4.347672729975809,0.0044657597405908245,2.9682728688160314,6.956123518804974,0.9912517654025332,0.003884539205458226,19.876240492947773
5,0.025,2.5,0.5,0.7,0.8,0.2857142857142857,5.066990281088746,0.02399607920597502,0.3858034283763951,0.3449827873233193,0.9503242464001522,0.7723298440300237,8.653488531083303
10,0.025,2.5,0.5,0.7,0.8,0.2857142857142857,15.80510985432618,0.11889350041875141,0.4026373062891107,0.10481860418732453,0.7981645238444524,0.9834239793346577,7.880624658742005
15,0.025,2.5,0.5,0.7,0.8,0.2857142857142857,5.083153391468751,0.024736059666792654,0.4076582985296492,0.35528145763988206,0.9735994625952441,0.7732981438881248,8.62600258392135
20,0.025,2.5,0.5,0.7,0.8,0.2857142857142857,5.502464521674577,0.023471349516289708,0.5720923308469433,6.688982330368675,0.6626685823504632,0.7643567035098915,18.678908932839846
5,0.1,2.5,0.5,0.7,0.8,0.2857142857142857,8.406296822813568,0.06831493735317762,0.44738782972354924,0.2063801847490055,0.9607029077638679,0.9704311067411695,8.599954124745826
10,0.1,2.5,0.5,0.7,0.8,0.2857142857142857,6.160190414875071,0.0411324621065669,0.40620522412944626,0.2854359225958523,0.9561945595833494,0.7868543024503251,7.753769201129413
15,0.1,2.5,0.5,0.7,0.8,0.2857142857142857,7.404578640634904,0.05510213792410562,0.34733954651380056,0.211715986337632,0.863683001467411,0.7649067981587003,7.406732238337007
20,0.1,2.5,0.5,0.7,0.8,0.2857142857142857,4.309113682394057,0.0036846069253592684,2.962284682051122,6.985216475592139,0.9862192650776611,0.7746874005509812,18.95298514018127
5,0.057,1,1,0.7,0.8,0.2857142857142857,7.424455897786495,0.05746950677293433,0.42451143050165624,0.23593205561150266,0.9572674462611466,0.7955974578251227,7.549482192820896
10,0.057,1,1,0.7,0.8,0.2857142857142857,6.992970855412597,0.052921109238015296,0.4408905340167988,0.25696205790701604,0.9867608912213353,0.782342279160184,7.722832858426706
15,0.057,1,1,0.7,0.8,0.2857142857142857,6.414020843446087,0.043515242063542625,0.36387352186191413,0.25787173395698865,0.9029841729135732,0.7370712673113112,7.670654679121486
20,0.057,1,1,0.7,0.8,0.2857142857142857,13.070368797372712,0.10441838639223372,0.4406161117373917,0.13382026689249277,0.8706110093331314,0.9925310707541497,8.255323493739072
5,0.025,1,1,0.7,0.8,0.2857142857142857,5.21549657870096,0.025528160250331167,0.3568045949872229,0.32202313519414716,0.9146418860795251,0.7602772302917481,8.583827715059579
10,0.025,1,1,0.7,0.8,0.2857142857142857,6.793734464597831,0.050014536668738396,0.4165602580299094,0.25611373687556827,0.9656467092458078,0.040320978061627544,9.19310451233245
15,0.025,1,1,0.7,0.8,0.2857142857142857,7.031300258372308,0.052693562563424334,0.4173368098596574,0.24670921125221273,0.9561540729850956,0.7809317543508936,7.544542661934853
20,0.025,1,1,0.7,0.8,0.2857142857142857,4.346573156483872,0.004554387529392245,2.875073502653345,6.78820920903228,0.9882406702998429,0.7739756711802397,18.943980436754202
5,0.1,1,1,0.7,0.8,0.2857142857142857,1.9228348475306145,5.724169727105988e-8,0.028738225873517542,1.7818771808064682e-7,0.9999996314902047,0.9999999497977425,47.5696730614971
10,0.1,1,1,0.7,0.8,0.2857142857142857,7.5651155195324655,0.05978986444081075,0.45405076835209024,0.23270210883176567,0.9866706212869998,0.9622833305011906,8.69891248406628
15,0.1,1,1,0.7,0.8,0.2857142857142857,6.887286417468827,0.051700664208329195,0.43828613237128067,0.25678386912875145,0.9909811945613642,0.016279491990135786,9.341465470272128
20,0.1,1,1,0.7,0.8,0.2857142857142857,6.713111405642653,0.04927416478201008,0.42812482239807365,0.2625293555218418,0.9825940316766736,0.12406127398413558,9.228452214478573
5,0.057,2,1,0.7,0.8,0.2857142857142857,9.27507322179935,0.07442137749678829,0.3748464186182129,0.1677811837762893,0.8560830203101637,0.9598608164151632,8.074586112721185
10,0.057,2,1,0.7,0.8,0.2857142857142857,5.848326761151625,0.036124995342541044,0.38320859494515586,0.29354678358758135,0.937916058117664,0.7778279557690599,7.910356980609936
15,0.057,2,1,0.7,0.8,0.2857142857142857,4.385182479174281,0.005491748095826254,2.8450256610954536,6.739243389793182,0.9928495232703904,0.7729105036709509,18.95565246940006
20,0.057,2,1,0.7,0.8,0.2857142857142857,5.332135379703211,0.028910004635946507,0.40701273952367145,0.3456674629489451,0.971863640801624,0.7763307281031722,8.35962621360776
5,0.025,2,1,0.7,0.8,0.2857142857142857,6.852344165355724,0.050551671618113414,0.4152101530985878,0.2550012375610285,0.957781111137833,0.779250394981168,7.568127534308055
10,0.025,2,1,0.7,0.8,0.2857142857142857,4.228308513541492,0.0020811347371429423,2.991607878285815,6.927090358951444,0.9909528215505016,0.778413798376554,18.963495724699904
15,0.025,2,1,0.7,0.8,0.2857142857142857,4.157999357204181,2.1256673156633266e-4,0.0027707121550217817,6.9979046009238814,0.5951174646175316,0.7889922972171899,17.196202719272883
20,0.025,2,1,0.7,0.8,0.2857142857142857,7.857161793592351,0.062473443220758096,0.4396843741644156,0.21897974898601558,0.9615714775816686,0.9694942297761975,8.607169482532967
5,0.1,2,1,0.7,0.8,0.2857142857142857,1.922833006549669,2.384101553398743e-7,0.028754918932900164,1.7992174378145265e-7,0.999999912272891,0.9999999444636756,47.56967561135745
10,0.1,2,1,0.7,0.8,0.2857142857142857,6.518144740762823,0.04653516012727099,0.42614352797353494,0.2741805184255472,0.9775015547882647,0.7774271658776091,7.7082839233380875
15,0.1,2,1,0.7,0.8,0.2857142857142857,5.489962648602853,0.03159587055438823,0.41469391727298904,0.321422960115198,0.9821497218031106,0.06254502413428603,9.686565668155163
20,0.1,2,1,0.7,0.8,0.2857142857142857,4.547814381137137,0.007789977445286034,0.016319679492466654,0.25615140838568207,0.6015481470013465,0.9817011254247022,18.277320702832277
5,0.057,2.5,1,0.7,0.8,0.2857142857142857,5.926609578289526,0.036980172528142785,0.37051646114497144,0.2827168657421759,0.9194067538923946,0.7621931076057098,7.8717001698498565
10,0.057,2.5,1,0.7,0.8,0.2857142857142857,6.983311334206423,0.05242970530204594,0.42814217325778264,0.25448589666451055,0.9708320631565588,0.7846102616393301,7.624416773185142
15,0.057,2.5,1,0.7,0.8,0.2857142857142857,4.129279936002757,0.0067556094248238385,0.4104249431073267,0.4376395812482114,0.9843594513844094,0.02995616371436227,11.74003779059509
20,0.057,2.5,1,0.7,0.8,0.2857142857142857,4.211054983072375,0.0019332570730307141,2.987349293235507,6.936360571087853,0.9981588524979123,0.7784629699315833,18.975386965633678
5,0.025,2.5,1,0.7,0.8,0.2857142857142857,5.2933545393789805,0.026233513380057638,0.3179952412672341,0.2867841517761748,0.8712259817693302,0.007256229975294182,10.041914999661476
10,0.025,2.5,1,0.7,0.8,0.2857142857142857,4.572432200875236,0.015503439877794511,0.40266521973050917,0.3965228282099629,0.9708043715340573,0.7823244687927549,9.434185417062766
15,0.025,2.5,1,0.7,0.8,0.2857142857142857,6.463623188283352,0.043299566751546115,0.3261722282980103,0.23711476520985475,0.8618344328634725,0.7579628971788899,7.7732131679380885
20,0.025,2.5,1,0.7,0.8,0.2857142857142857,4.2965962560492414,0.003577853504131978,2.985160744990341,6.942635553545559,0.9960355270979424,0.0058244921005787265,19.88541758397759
5,0.1,2.5,1,0.7,0.8,0.2857142857142857,1.906573505228053,9.209050880476521e-6,2.3094729746264697e-5,4.027954107510556e-5,0.9999795387295516,0.8323421681251408,47.650725888690324
10,0.1,2.5,1,0.7,0.8,0.2857142857142857,6.8062948497984515,0.050690307853543115,0.437991331028391,0.26016035473983895,0.9923112174174202,0.01176315522225213,9.352282128503163
15,0.1,2.5,1,0.7,0.8,0.2857142857142857,9.590190129982446,0.07674863723321107,0.3661768615769414,0.15675888177616787,0.838494596468276,0.9900753582496689,8.357217967979745
20,0.1,2.5,1,0.7,0.8,0.2857142857142857,4.255049363240808,0.002153521356381083,2.99580998116252,6.997206709874963,0.9716721803478257,0.0036474164790955554,19.848081985649348
5,0.057,1,0.5,0.9,0.8,0.2857142857142857,7.405638978696583,0.05787336833084461,0.44962849631277624,0.23849239483326273,0.9840288495899947,0.9612520940575994,8.683127266300106
10,0.057,1,0.5,0.9,0.8,0.2857142857142857,6.229399706775869,0.04287728272059632,0.4230190703797176,0.2892501947617139,0.9810198937768723,0.7619748674633333,7.807153700126912
15,0.057,1,0.5,0.9,0.8,0.2857142857142857,6.84893421992758,0.050776799938750894,0.4210030642453146,0.2584218505102017,0.9679809930311446,0.767299273341268,7.624381160742149
20,0.057,1,0.5,0.9,0.8,0.2857142857142857,6.329220367014643,0.04210188393860126,0.3551273027605411,0.2527735755180908,0.8952990223824537,0.7856364718693857,7.69594725386724
5,0.025,1,0.5,0.9,0.8,0.2857142857142857,5.665430150185848,0.03304138775683041,0.3565595265888718,0.2822888396339584,0.9048580660494806,0.774596914278253,8.11485222003732
10,0.025,1,0.5,0.9,0.8,0.2857142857142857,5.636532097914455,0.03203331459261077,0.33879975812186247,0.2842910567331194,0.8891624231613505,0.7779840282452168,8.19888892678145
15,0.025,1,0.5,0.9,0.8,0.2857142857142857,8.814538204500948,0.07107406870044441,0.40055034290171104,0.1938336256161206,0.9029948908680125,0.8155884797475987,7.373601984532351
20,0.025,1,0.5,0.9,0.8,0.2857142857142857,4.465535266284508,0.0063488487091002965,2.842829032631671,6.930547256952609,0.961719175105834,0.0448361403640663,19.795792686172067
5,0.1,1,0.5,0.9,0.8,0.2857142857142857,8.264553559782751,0.0663286093442359,0.42375200006422636,0.20682584772476126,0.9366189002026581,0.9084184426961089,7.925593196594963
10,0.1,1,0.5,0.9,0.8,0.2857142857142857,4.975821882577753,0.02286880781799977,0.4130356835267374,0.390770333638712,0.9737274868932995,0.7979880725308389,8.887433704606922
15,0.1,1,0.5,0.9,0.8,0.2857142857142857,7.220459451327288,0.05526169315260204,0.4291629592623078,0.24462016761795707,0.9675051868586944,0.7800064214030351,7.601839701581351
20,0.1,1,0.5,0.9,0.8,0.2857142857142857,6.931322127646311,0.0521976675382721,0.4407305074736557,0.25963467433469856,0.9894910256409997,0.7837935142070913,7.741144463089429
5,0.057,2,0.5,0.9,0.8,0.2857142857142857,13.042067047673221,0.1020612334175483,0.3628583813765335,0.11003157557685739,0.787331638991222,0.9918799287977289,8.08090876979694
10,0.057,2,0.5,0.9,0.8,0.2857142857142857,8.10627001668438,0.06527741663363357,0.4429310894669955,0.21653602443337994,0.9644528000180637,0.9152056072914112,8.151873709577965
15,0.057,2,0.5,0.9,0.8,0.2857142857142857,7.2750917978898855,0.05584373401425141,0.42590845017963225,0.24224845043839793,0.9625417346530976,0.7845729759887998,7.573044125919633
20,0.057,2,0.5,0.9,0.8,0.2857142857142857,9.041004691607677,0.0739159596409732,0.42841818469824416,0.19252167450533453,0.9265486163589356,0.8301698179958864,7.556495790113085
5,0.025,2,0.5,0.9,0.8,0.2857142857142857,7.339220987018075,0.055648943482939084,0.3986550113489915,0.22616424124616513,0.9167726053201362,0.8011059249450865,7.416782965515009
