beta_0_init,xi_init,k_init,lambda_init,f_1_init,f_2_init,dif,beta_0_fit,xi_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,nlogll
20,0.025,1,1,0.5,0.8,0.2857142857142857,20.085717973747375,0.14477360594813948,1.5827488621746046,0.40369144496231396,0.9964899037301904,0.39931874960903796,110.44054595517026
5,0.1,1,1,0.5,0.8,0.2857142857142857,5.133804711845681,0.03338496623934884,0.5840410861761147,0.23136810260126167,0.9999831690079617,0.7406246270186283,107.06562532783666
10,0.1,1,1,0.5,0.8,0.2857142857142857,12.12855063119996,0.10569766662119219,0.570286252208353,0.15545839943556444,1,0.7845732677144408,107.79584641911545
15,0.1,1,1,0.5,0.8,0.2857142857142857,16.794722618224238,0.1324723258071455,0.5371530096316148,0.13708138804021414,1,0.8050309730581553,108.21780588386515
20,0.1,1,1,0.5,0.8,0.2857142857142857,20.28979643779077,0.15066521971519295,0.7721129555586063,0.11035238190766045,0.8271862762220227,0.8853709066762848,108.31850149878724
5,0.057,2,1,0.5,0.8,0.2857142857142857,3.500213942134578,6.090981120546788e-4,0.5633896384274333,0.2928742605616415,1,0.7301522562379262,106.98340917611047
10,0.057,2,1,0.5,0.8,0.2857142857142857,4.195200079092983,0.016313203906994096,0.5775445572227775,0.2600150118682437,0.9994844400535545,0.7356435371370634,106.9983631953072
15,0.057,2,1,0.5,0.8,0.2857142857142857,17.55560654100976,0.1358460301807119,0.5303376276870603,0.1267783744808325,0.9590890845658042,0.8360211879156978,108.01760431159437
20,0.057,2,1,0.5,0.8,0.2857142857142857,3.920065910491423,0.011943355736050565,0.72050846086786,0.2944964593521191,0.9566306285120063,0.7303680907578814,107.32737403142536
5,0.025,2,1,0.5,0.8,0.2857142857142857,3.7105971292975797,0.005645432015741147,0.5672514851960904,0.28082515497521354,0.9975381485292026,0.7314679945511398,106.98356474385895
10,0.025,2,1,0.5,0.8,0.2857142857142857,10.084096012367784,0.09015744045836879,0.5706938954632863,0.16720594334646327,0.9986853590373455,0.7706144994770944,107.58003176015929
15,0.025,2,1,0.5,0.8,0.2857142857142857,14.658463597240587,0.12115289058159662,0.5421680776111614,0.1432037064520379,0.9970340791681014,0.7975304091993335,108.01627747681687
20,0.025,2,1,0.5,0.8,0.2857142857142857,19.95755674506774,0.14434904254941733,1.42167927946288,0.3696154022825848,1,0.41693857580928856,110.40992283350631
5,0.1,2,1,0.5,0.8,0.2857142857142857,3.944727958258319,0.008893461542753944,0.47503164647944784,0.21516212305630747,0.8475962191204507,0.7472290353145987,107.09678530652099
10,0.1,2,1,0.5,0.8,0.2857142857142857,10.555780388137018,0.08955099552452506,0.4530657490441143,0.08967705937490661,0.7209967569993172,0.8990838138222554,106.8781872136764
15,0.1,2,1,0.5,0.8,0.2857142857142857,17.17966308091655,0.13425582173194203,0.5315171621074989,0.13579093332571845,0.9999975738991917,0.8063218589445853,108.24872198447461
20,0.1,2,1,0.5,0.8,0.2857142857142857,20.78865657859363,0.14767003267907114,1.4263887554087402,0.3680671390688924,1,0.4123177161810355,110.44912738293891
5,0.057,2.5,1,0.5,0.8,0.2857142857142857,3.592415731940679,3.4512048297881105e-6,2.3388221463854983,1.3630729102749304,0.9994615347643272,0.5715436273268764,109.52756325106482
10,0.057,2.5,1,0.5,0.8,0.2857142857142857,8.69998616677974,0.07387461928770539,0.45458983379620715,0.10365826374248888,0.7369348198434792,0.8641538969076493,106.92847951789177
15,0.057,2.5,1,0.5,0.8,0.2857142857142857,24.688211235345488,0.1618855453817702,1.5683325642189416,0.37224456811067885,0.9903334101912438,0.39668994357579307,110.62840878454116
20,0.057,2.5,1,0.5,0.8,0.2857142857142857,18.182212751644457,0.13877888822950962,0.5203881284272572,0.13362959911316596,1,0.8018583675292597,108.3295235722529
5,0.025,2.5,1,0.5,0.8,0.2857142857142857,3.821369848279978,0.008201113760847336,0.5687550752846813,0.27498797618984605,0.9968488847518057,0.7323833801198825,106.98538068529142
10,0.025,2.5,1,0.5,0.8,0.2857142857142857,5.904202414506753,0.046582118323442785,0.6584382648529119,0.19530490881211188,0.9816343032068877,0.9856599014248673,108.25686421768866
15,0.025,2.5,1,0.5,0.8,0.2857142857142857,14.927663560724191,0.11540637067760225,3,0.9131718028730492,0.9999980946731353,0.31921933885115206,110.77322467712952
20,0.025,2.5,1,0.5,0.8,0.2857142857142857,19.906510639698475,0.13913257678498173,3,0.8394391111122358,1,0.2868510897707802,110.9312509364202
5,0.1,2.5,1,0.5,0.8,0.2857142857142857,5.238099981341956,0.035091423624348535,0.5829052446083938,0.22861704886262596,0.9996052182836103,0.7412474948094379,107.07462309790121
10,0.1,2.5,1,0.5,0.8,0.2857142857142857,10.49425456922799,0.0935407040152878,0.571455102894918,0.16344097891079265,0.996575636288619,0.7790379843714852,107.61480181952089
15,0.1,2.5,1,0.5,0.8,0.2857142857142857,15.40560862868586,0.12437901181286246,0.5447779975541739,0.11049345880656336,0.8609892977190297,0.9142637875428213,107.32467613455766
20,0.1,2.5,1,0.5,0.8,0.2857142857142857,17.855045032280263,0.13696559192058066,0.515214191862952,0.1305625184893034,0.9815788010152797,0.8137696319426191,108.18690522669648
5,0.057,1,0.5,0.7,0.8,0.2857142857142857,5.0032892703379686,0.0310812584684072,0.574946049724387,0.22951920532960648,0.9835710002910649,0.7443183209842815,107.04678676450044
10,0.057,1,0.5,0.7,0.8,0.2857142857142857,9.895692163197058,0.08435546536775673,0.45524818875390594,0.0945029730035099,0.7274197801404738,0.8865629360769476,106.8941035330177
15,0.057,1,0.5,0.7,0.8,0.2857142857142857,14.053318502643105,0.11283819915049267,0.45376841685766145,0.07357174894989253,0.7018497258488758,0.9572859139378329,106.82371160373894
20,0.057,1,0.5,0.7,0.8,0.2857142857142857,20.87209537185808,0.14599833359868813,0.4574787277512705,0.06321916080090724,0.7014343333767403,1,106.83583831951726
5,0.025,1,0.5,0.7,0.8,0.2857142857142857,5.924494135090546,0.044285786119491896,0.527569794119364,0.17904726760255835,0.8823729774265483,0.7783218749162011,107.03596174710593
10,0.025,1,0.5,0.7,0.8,0.2857142857142857,9.95887366590281,0.08596902951246338,0.5301022036626916,0.09947888442727532,0.7393932080988055,0.9410421781855285,107.01662332058257
15,0.025,1,0.5,0.7,0.8,0.2857142857142857,14.693005003344688,0.11631388506348372,0.4545479091063962,0.0702914617076428,0.6954217657165942,0.9768930464386341,106.82065067792647
20,0.025,1,0.5,0.7,0.8,0.2857142857142857,4.416382343885433,0.019083563209583817,0.5271408102696928,0.20336473173491965,0.8399552034216679,0.7628469568902875,107.11172856791748
5,0.1,1,0.5,0.7,0.8,0.2857142857142857,5.310616033914083,0.03661436487962173,0.6917380237279145,0.17648383641450688,0.8262280408253159,0.9267861190578907,107.9876364353051
10,0.1,1,0.5,0.7,0.8,0.2857142857142857,10.63452799196157,0.09267936474792729,0.5081521136060863,0.12851325995462703,0.8563735327519392,0.8383784393725913,107.12706651745293
15,0.1,1,0.5,0.7,0.8,0.2857142857142857,10.994209433095183,0.09723612564867906,0.5528662568667889,0.1591355913344451,1,0.785634745289834,107.68406999311033
20,0.1,1,0.5,0.7,0.8,0.2857142857142857,19.796513172396516,0.14152275980433726,0.45329295711041784,0.062193903156894825,0.6946815049069804,0.9992587832604964,106.82125275088121
5,0.057,2,0.5,0.7,0.8,0.2857142857142857,4.0575604618334395,0.011560659700579902,0.47453060353061804,0.20831082571596002,0.8405765844745209,0.7532623280721078,107.09452838142198
10,0.057,2,0.5,0.7,0.8,0.2857142857142857,10.907595156311537,0.09219622621051443,0.45317456058791983,0.08759022339917782,0.7184516191639352,0.9054339869430692,106.87055954404131
15,0.057,2,0.5,0.7,0.8,0.2857142857142857,3.677461925814108,0.001041755594468363,0.3561160314341614,0.16917731958162252,0.733767015150155,0.7481551335017832,107.30086702089707
20,0.057,2,0.5,0.7,0.8,0.2857142857142857,19.71415402118793,0.14344200942232516,1.3806747206239363,0.36120875666454505,0.9998949364422997,0.422746818772786,110.39753470960734
5,0.025,2,0.5,0.7,0.8,0.2857142857142857,4.820308092254308,0.0279061678874354,0.576521617923544,0.23686643662640644,0.9919054711998023,0.7405689858520433,107.03683396688747
10,0.025,2,0.5,0.7,0.8,0.2857142857142857,13.611470678810303,0.1127261409760586,1.5551121103788876,0.44830280461007477,0.999575345492439,0.43282288409061975,110.1050896864573
15,0.025,2,0.5,0.7,0.8,0.2857142857142857,14.62945934746432,0.12096352064936314,0.5412661001416613,0.1442419845344266,1,0.7923746301088768,108.03000669482383
20,0.025,2,0.5,0.7,0.8,0.2857142857142857,20.045510606110504,0.1467893138487455,0.509470110326814,0.1283902382411996,1,0.8154820944291419,108.46920127838668
5,0.1,2,0.5,0.7,0.8,0.2857142857142857,3.7653648587382094,0.006529385374537105,0.5494258367227405,0.26716367065573,0.9655437814999561,0.7350747489036557,107.00015403827398
10,0.1,2,0.5,0.7,0.8,0.2857142857142857,11.025724517608328,0.0930599049676464,0.45166132393360836,0.0864693867293134,0.7167499341011889,0.9070221842738182,106.8681482917155
15,0.1,2,0.5,0.7,0.8,0.2857142857142857,14.956164815078385,0.11976151166049245,1.879427782759291,0.5295688858124893,0.9999035331914142,0.388242441525699,110.33852098481765
20,0.1,2,0.5,0.7,0.8,0.2857142857142857,17.304145937080193,0.13018413733166104,0.459382695223157,0.06514225965714895,0.6950457265224044,0.996754266065498,106.80622060465312
5,0.057,2.5,0.5,0.7,0.8,0.2857142857142857,6.827852839216774,0.05753515898411969,0.587859998898177,0.198832710327708,0.9963989391523908,0.7548563107558077,107.22770715231707
10,0.057,2.5,0.5,0.7,0.8,0.2857142857142857,11.127846208792931,0.09674397692943429,0.5383115774789857,0.13093006911980104,0.8797776739769618,0.8538770019575251,107.21718174230732
15,0.057,2.5,0.5,0.7,0.8,0.2857142857142857,13.12706170229907,0.10729193615750568,0.45382677254711234,0.07709720416795426,0.7063050416134734,0.9420660204558186,106.83396067616869
20,0.057,2.5,0.5,0.7,0.8,0.2857142857142857,20.02734597619732,0.1413149017516363,2.5395224515273274,0.6973109618885637,0.9999809128110215,0.306888182917748,110.83567206549876
5,0.025,2.5,0.5,0.7,0.8,0.2857142857142857,4.723226386032817,0.026344862874035976,0.5789754891928565,0.24056987113134376,0.9955429142172194,0.7412613489634577,107.03113442791779
10,0.025,2.5,0.5,0.7,0.8,0.2857142857142857,3.8561920284178446,0.008924576170330187,0.5673908550127493,0.2735288987078207,0.9986393415478689,0.7318986474249203,106.98549373325703
15,0.025,2.5,0.5,0.7,0.8,0.2857142857142857,19.811231793024085,0.14359644770472316,1.588823480859796,0.40803425749963185,0.9999467313126156,0.39762150464010326,110.42730121192972
20,0.025,2.5,0.5,0.7,0.8,0.2857142857142857,18.385863005435198,0.13893354068534408,0.5174280900824866,0.11390604459990669,0.9042253459266839,0.870466976371407,107.7154457340248
5,0.1,2.5,0.5,0.7,0.8,0.2857142857142857,4.4905361392756316,0.021271456239101542,0.5358671535781708,0.22324657046989496,0.9192301912084133,0.7514586443590898,107.02333677962454
10,0.1,2.5,0.5,0.7,0.8,0.2857142857142857,8.84921348211181,0.07553151481638334,0.4629277434609234,0.10591233760190003,0.746208019427129,0.8639169710850576,106.92442332667488
15,0.1,2.5,0.5,0.7,0.8,0.2857142857142857,15.26946089054071,0.12448313770762337,0.5380512561665038,0.14190706668290115,1,0.7957209539500459,108.08682706049568
20,0.1,2.5,0.5,0.7,0.8,0.2857142857142857,20.190554269460023,0.14549504289648985,1.3586363094555347,0.35192624537920003,0.9827002249783678,0.42625190064549245,110.4264209729827
5,0.057,1,1,0.7,0.8,0.2857142857142857,5.243000331075363,0.03513084160571878,0.5817916150243205,0.22631999135004918,0.9918399383856612,0.7443567595045872,107.06983972285093
10,0.057,1,1,0.7,0.8,0.2857142857142857,10.046918490047343,0.08556097284041846,0.4535824254422494,0.09311837801459774,0.7253479622069883,0.8892948503350395,106.89024808440742
15,0.057,1,1,0.7,0.8,0.2857142857142857,16.540923909171152,0.13111322965300481,0.5327775000442314,0.1376594417980958,1,0.803211702119797,108.19576559522861
20,0.057,1,1,0.7,0.8,0.2857142857142857,12.535978408826605,0.10362984332842343,0.45590466583571254,0.08035267350564554,0.7113711410375307,0.9316194469792443,106.84209622789137
5,0.025,1,1,0.7,0.8,0.2857142857142857,4.0457362244429245,0.013071904223367663,0.5737642732818193,0.2658025257877482,0.9996198737906036,0.7339045451355514,106.99128005345163
10,0.025,1,1,0.7,0.8,0.2857142857142857,10.579150506079037,0.09574592261580034,0.6369882779395003,0.15123302483240975,0.9996790101500432,1,108.5391509816782
15,0.025,1,1,0.7,0.8,0.2857142857142857,14.753642284539563,0.11681160824005715,0.45372599196874475,0.07154672382059377,0.7000241576304693,0.9657459039015958,106.81747812649702
20,0.025,1,1,0.7,0.8,0.2857142857142857,17.42780235017763,0.1305251044108651,0.4546968498868209,0.06519472369353027,0.6942390248902841,0.9978164426250147,106.80425983977251
5,0.1,1,1,0.7,0.8,0.2857142857142857,8.206985099564374,0.07323719459439826,0.6296191496418999,0.18006309657096653,0.9601286284871731,0.7624949869578374,107.33100732268693
10,0.1,1,1,0.7,0.8,0.2857142857142857,9.713241294801241,0.08284546959259566,0.4547646393659679,0.09573957716768836,0.728683381585298,0.8825922091331847,106.8988626648269
15,0.1,1,1,0.7,0.8,0.2857142857142857,16.010935356270245,0.12647080743104133,1.402297050786384,0.3773370431427814,0.988273520013991,0.4474670628565308,110.2137432323795
20,0.1,1,1,0.7,0.8,0.2857142857142857,17.504877227117383,0.130885025772066,0.4541509456900037,0.0650032957705365,0.6941560393486038,0.9977522755050476,106.8042320567645
5,0.057,2,1,0.7,0.8,0.2857142857142857,6.171473503690969,0.049011016308991684,0.5864876758293549,0.20948812386774346,0.9980256130852357,0.7484008361342696,107.1625868375144
10,0.057,2,1,0.7,0.8,0.2857142857142857,9.869003956420455,0.08819771719857344,0.5683695719103594,0.16374945230186788,0.9808914346995902,0.7840692052873235,107.49366878245237
15,0.057,2,1,0.7,0.8,0.2857142857142857,9.959524850726694,0.08894305180105302,0.560441736249367,0.16802210745193774,1,0.7665241747848913,107.57382289470924
20,0.057,2,1,0.7,0.8,0.2857142857142857,17.710293904602935,0.13184361291072766,0.45405630154534804,0.06466618711621092,0.6939351463217359,0.9999732134759133,106.8039163290902
5,0.025,2,1,0.7,0.8,0.2857142857142857,4.761140574697014,0.022921773737127026,2.1679946216458155,1.0925033153433714,1,0.5211200540627678,109.73818285080755
10,0.025,2,1,0.7,0.8,0.2857142857142857,3.6640979230695523,1.3690740842901454e-6,3,1.7071833566660004,0.9999989016309256,0.5580765988614922,109.71784711284681
15,0.025,2,1,0.7,0.8,0.2857142857142857,17.168935291798505,0.13412373117579074,0.5268186930033112,0.13587010391702625,0.9999999001125184,0.8041931395229167,108.2474879091292
20,0.025,2,1,0.7,0.8,0.2857142857142857,18.703118964262984,0.14200333077564375,0.5368076519823062,0.11861461197033546,0.9323243741570044,0.8662527915091665,107.9287838025421
5,0.1,2,1,0.7,0.8,0.2857142857142857,3.621464180174459,0.0031264425523353776,0.541252659983091,0.2715385938430619,0.9562373051568335,0.7327365451922463,107.009041614348
10,0.1,2,1,0.7,0.8,0.2857142857142857,9.174316689437013,0.08227494042667796,0.5735329796626152,0.17408113385992105,0.9998876500101084,0.7663663086169002,107.48774977265153
15,0.1,2,1,0.7,0.8,0.2857142857142857,16.529698591311373,0.13031645728466312,0.5219607095188608,0.13518380540036623,0.9751154498789351,0.7917856509982665,108.06280274183455
20,0.1,2,1,0.7,0.8,0.2857142857142857,21.115303836390403,0.14907417931449976,1.3414372417650582,0.34645938955954725,0.999437306402943,0.4241049566902476,110.46828927069207
5,0.057,2.5,1,0.7,0.8,0.2857142857142857,6.218533667037285,0.05077093455620425,0.6102736069161556,0.2098973782336556,0.9958963672184106,0.7514566578314721,107.18183116217341
10,0.057,2.5,1,0.7,0.8,0.2857142857142857,8.212626722048817,0.07301759998300368,0.5780421246084682,0.18248733425878766,1,0.7624600086045256,107.38405021509894
15,0.057,2.5,1,0.7,0.8,0.2857142857142857,16.236739535584526,0.12445704198390234,0.4536524021417449,0.06598222374060582,0.6909507409677615,0.9974456401023576,106.81038930355405
20,0.057,2.5,1,0.7,0.8,0.2857142857142857,19.374901891097235,0.14206061604035172,1.36010831657777,0.35707449452546525,0.9992472973968429,0.4278516690396462,110.38075740701693
5,0.025,2.5,1,0.7,0.8,0.2857142857142857,5.278312306883251,0.03611627077869552,0.5896921706375776,0.22811350922314355,0.9974636162351213,0.7416092155181646,107.07851258008199
10,0.025,2.5,1,0.7,0.8,0.2857142857142857,9.813390746578456,0.08362947582981084,0.4534775747755885,0.09455972935570826,0.72663536349536,0.8856263534336111,106.89620749207168
15,0.025,2.5,1,0.7,0.8,0.2857142857142857,14.545696386157614,0.11568278272838443,0.45404953669295123,0.07228986222280342,0.7012222914614586,0.9626020802869634,106.81919118361589
20,0.025,2.5,1,0.7,0.8,0.2857142857142857,22.62435768518119,0.1544692806412747,1.5223652391513771,0.37979653625007076,1,0.395436490777076,110.53400931286349
5,0.1,2.5,1,0.7,0.8,0.2857142857142857,3.7049013166124305,0.005453508401408974,0.5631873485761971,0.27907030760853085,0.9914574052340658,0.7319705478672103,106.98639702966096
10,0.1,2.5,1,0.7,0.8,0.2857142857142857,4.448985026682315,0.02136710430279578,0.5810445719086315,0.2511753638563393,0.9997808691192123,0.7368606593923762,107.01307955648528
15,0.1,2.5,1,0.7,0.8,0.2857142857142857,18.80672333686635,0.14167228417216923,0.5214783986204237,0.13146186871902713,1,0.812060617899228,108.37709150078575
20,0.1,2.5,1,0.7,0.8,0.2857142857142857,19.397807034962653,0.14406653410747325,0.5110712223663667,0.12993709191046732,1,0.8120718378865586,108.42151631054551
5,0.057,1,0.5,0.9,0.8,0.2857142857142857,5.504809786704632,0.03925621673437203,0.5835401389771953,0.2211926016851332,0.9933416025705533,0.7445118530641343,107.09366114505076
10,0.057,1,0.5,0.9,0.8,0.2857142857142857,10.007065607501444,0.08945805723413827,0.5691639263795498,0.16777701691020602,0.9994118205916773,0.7701915615470207,107.57469842771789
15,0.057,1,0.5,0.9,0.8,0.2857142857142857,15.415502176990342,0.12533323138970098,0.5393653119275172,0.1410616593619839,1,0.8002059638854035,108.09975143895467
20,0.057,1,0.5,0.9,0.8,0.2857142857142857,19.780082753205654,0.14569921093985744,0.5103423729230194,0.12896048504013546,1,0.8143350566556882,108.44976538520663
5,0.025,1,0.5,0.9,0.8,0.2857142857142857,5.198374971486725,0.0336165510833374,0.5400601327556348,0.20331409482716456,0.9144701566442258,0.7607422812855695,107.03398716586868
10,0.025,1,0.5,0.9,0.8,0.2857142857142857,6.582183871728055,0.05604821935047293,0.6659991177263203,0.18825008901747492,1,1,108.4062547064017
15,0.025,1,0.5,0.9,0.8,0.2857142857142857,14.466670470375536,0.11881097500504714,0.52429472827338,0.11369880660446852,0.8354072162910668,0.8384132596040899,107.24461172949175
20,0.025,1,0.5,0.9,0.8,0.2857142857142857,18.27908993467699,0.13305324001256005,0.34287640551969917,0.05346376117874427,0.6844640766021558,0.9159680695451173,107.13498774945687
5,0.1,1,0.5,0.9,0.8,0.2857142857142857,5.485583806817969,0.038869944329728644,0.5777535515615169,0.2164551551586697,0.9781693377070879,0.7512277237130803,107.07988449958711
10,0.1,1,0.5,0.9,0.8,0.2857142857142857,8.47295161694301,0.07214335085812151,0.46731056425873346,0.11121591906131602,0.7554900138285743,0.8547019968791353,106.9371398303316
15,0.1,1,0.5,0.9,0.8,0.2857142857142857,15.100590087787694,0.12264125641707022,1.1823514511870499,0.3214985101539207,1,0.47439752653786255,110.07104856340446
20,0.1,1,0.5,0.9,0.8,0.2857142857142857,19.927112684764328,0.14196874838952622,0.45520721769337535,0.06350601650619898,0.6988177132735366,0.9999607772660587,106.8206074560399
5,0.057,2,0.5,0.9,0.8,0.2857142857142857,7.3347238704068936,0.06347458384717926,0.5881151578009046,0.19184323136048265,0.9927278670926192,0.7561330683250436,107.27362484848234
10,0.057,2,0.5,0.9,0.8,0.2857142857142857,11.807726770853968,0.103423875155403,0.564944665130649,0.1435884549619587,0.9459892800011415,0.8252997578982434,107.52595303357786
15,0.057,2,0.5,0.9,0.8,0.2857142857142857,16.530816820239487,0.13095573355296922,0.530224138433219,0.13585222339413505,0.9894224101710487,0.8066040369469851,108.1308370089532
20,0.057,2,0.5,0.9,0.8,0.2857142857142857,15.786337553301962,0.12708703729441068,0.5267218519381001,0.14005331745368468,1,0.7949196289843142,108.13302371644409
5,0.025,2,0.5,0.9,0.8,0.2857142857142857,5.588110268141447,0.04058625932986885,0.5866076424575785,0.22071488292006186,0.9983032706740145,0.744598913468664,107.10573380029818
10,0.025,2,0.5,0.9,0.8,0.2857142857142857,3.5202288817614864,1.457097336703769e-4,0.5101284316848371,0.2601945152392233,0.9135309472784114,0.7380890056472358,107.0504353244841
15,0.025,2,0.5,0.9,0.8,0.2857142857142857,15.333551101324678,0.12482505608624794,0.5380200133881385,0.14161842451139084,0.999809300196608,0.7966784156730335,108.09134906652427
20,0.025,2,0.5,0.9,0.8,0.2857142857142857,19.785582646282172,0.1436982153712143,1.3808401239719452,0.36146139237851516,0.9999370745836599,0.42281099433612424,110.4010320543907
5,0.1,2,0.5,0.9,0.8,0.2857142857142857,4.923433136721836,0.025825596098311858,2.164050032290377,0.9618231716443453,0.9901906757559955,0.5210978802210104,109.77835941457161
10,0.1,2,0.5,0.9,0.8,0.2857142857142857,11.235226527089122,0.09826037172879788,0.55484527955223,0.14383403622246974,0.938606977340136,0.8319067818655925,107.45879959387156
15,0.1,2,0.5,0.9,0.8,0.2857142857142857,16.498050576822102,0.1309226301900141,0.5329843808720817,0.1378452277450104,1,0.8023799225572965,108.19215436376888
20,0.1,2,0.5,0.9,0.8,0.2857142857142857,21.419044579687252,0.15012622511095572,1.4692666378871468,0.37232413782343854,0.9966773983538375,0.4076779128266938,110.48024166097618
5,0.057,2.5,0.5,0.9,0.8,0.2857142857142857,4.418426051109673,0.020591074752870614,0.5772477514300338,0.2517705383687989,1,0.7355987983763878,107.01084595269626
10,0.057,2.5,0.5,0.9,0.8,0.2857142857142857,10.319633388708702,0.0921071676611499,0.5701855181137715,0.1656358410442179,1,0.773286777350846,107.60968129966348
15,0.057,2.5,0.5,0.9,0.8,0.2857142857142857,18.823603493976044,0.13936742169274163,1.5962026962565647,0.4153543511069251,0.9985542247699842,0.40004931252291986,110.3866850341512
20,0.057,2.5,0.5,0.9,0.8,0.2857142857142857,19.421228747104493,0.1398073170030732,2.2779815446715204,0.6230116185030166,1,0.3247469124032211,110.73724806029188
5,0.025,2.5,0.5,0.9,0.8,0.2857142857142857,3.639312545332921,0.003999814177004755,0.5665921447450446,0.2853142445207181,1,0.7307037565138828,106.98210498866521
10,0.025,2.5,0.5,0.9,0.8,0.2857142857142857,5.910430377990616,0.0452315171467535,0.5777043729874964,0.21367604227092385,1,0.7450925588480937,107.13969596272862
15,0.025,2.5,0.5,0.9,0.8,0.2857142857142857,15.049054835311996,0.11834259549141872,2.3910901389289783,0.7049255685266682,1,0.34590422189701664,110.59787566685029
20,0.025,2.5,0.5,0.9,0.8,0.2857142857142857,20.29248806707281,0.14669235059018004,0.5021479144193155,0.10484340088549851,0.8649419856035311,0.8723223125000354,107.59686395396588
5,0.1,2.5,0.5,0.9,0.8,0.2857142857142857,3.6551134695606686,0.004296011485089743,0.5635002208392992,0.28177210339899555,0.9925595839390325,0.731500876562375,106.98583317471949
10,0.1,2.5,0.5,0.9,0.8,0.2857142857142857,8.14636013149191,0.07230989502112187,0.5777236043112808,0.18312528700456399,0.9999239971442118,0.762294585153432,107.37670431024654
15,0.1,2.5,0.5,0.9,0.8,0.2857142857142857,8.775075540134596,0.07540672934714071,0.48081957051553254,0.11455401822047726,0.7705734620966773,0.8537438989224639,106.93679775076264
20,0.1,2.5,0.5,0.9,0.8,0.2857142857142857,21.349170099466058,0.14979581417609533,1.4698897319130018,0.37218888753644963,0.9981826962151085,0.4067843012885513,110.47672619193405
5,0.057,1,1,0.9,0.8,0.2857142857142857,4.812258102486863,0.027810462158908256,0.5744253969947122,0.23563738942697982,0.9871683406465103,0.7421032322310281,107.03476331212181
10,0.057,1,1,0.9,0.8,0.2857142857142857,10.216959453466535,0.08760897604858096,0.4829403124621871,0.09909964243836307,0.7453831628041884,0.8992864112369247,106.898832659336
15,0.057,1,1,0.9,0.8,0.2857142857142857,17.114445696636587,0.1339540025224254,0.5314040468913627,0.1358049564728211,1,0.8079075146940841,108.24349461267344
20,0.057,1,1,0.9,0.8,0.2857142857142857,19.594518108890394,0.1427975771309067,1.4551441954890092,0.37932113692044944,1,0.4139482864598456,110.39455257578584
5,0.025,1,1,0.9,0.8,0.2857142857142857,4.327320193511728,0.018741513488097054,0.569513019918876,0.2511843955746436,0.987428473918736,0.7371539901513134,107.00584160985167
10,0.025,1,1,0.9,0.8,0.2857142857142857,8.34416453271537,0.07437600168625412,0.5802465491734363,0.1814160535963806,1,0.7626546997428189,107.39825679510747
15,0.025,1,1,0.9,0.8,0.2857142857142857,13.451130324561502,0.10925398876938269,0.452555416951655,0.07558845333090397,0.704282181980382,0.9470204824262471,106.83007612892281
20,0.025,1,1,0.9,0.8,0.2857142857142857,18.89073247527304,0.1419475960195017,0.5150844317625249,0.13088488713323126,0.999996356058446,0.8131914833727588,108.383182433744
5,0.1,1,1,0.9,0.8,0.2857142857142857,4.436606435434129,0.020955747642399596,0.5787557477646248,0.25142068813043106,1,0.7360204637591387,107.01197619666173
10,0.1,1,1,0.9,0.8,0.2857142857142857,10.592592832700788,0.09435049096601789,0.5745785853507215,0.16413628660513918,1,0.7753488566981186,107.63875275539567
15,0.1,1,1,0.9,0.8,0.2857142857142857,14.117017916567853,0.11800312201352858,0.5438533456381066,0.14628505561070715,1,0.7891736300919867,107.98354602780371
20,0.1,1,1,0.9,0.8,0.2857142857142857,20.669329919408153,0.14706581334373547,0.5584519620753686,0.16086880087514754,0.9149894013517332,0.5794413809137883,109.26386902592773
5,0.057,2,1,0.9,0.8,0.2857142857142857,6.061498047882321,0.047482967682713824,0.587289439569949,0.21182287999720384,1,0.7476789613000836,107.15414645950311
10,0.057,2,1,0.9,0.8,0.2857142857142857,10.196783933584074,0.09105479406771211,0.5697961288371918,0.16440054682846383,0.9920473053978183,0.77818207811296,107.56673368564478
15,0.057,2,1,0.9,0.8,0.2857142857142857,17.181512126668977,0.13222611914469717,1.3767031243043775,0.37208494178391344,1,0.43536161803408885,110.26352056508127
20,0.057,2,1,0.9,0.8,0.2857142857142857,20.557787364443303,0.1467271840609821,1.4593752864943639,0.3754052286131899,1,0.4101138740214598,110.43973961689737
5,0.025,2,1,0.9,0.8,0.2857142857142857,5.420659725586753,0.038025759326097676,0.5848907247273574,0.22448162862908522,1,0.7433258811391699,107.09153508012335
10,0.025,2,1,0.9,0.8,0.2857142857142857,7.954928860461015,0.07024097915396302,0.575574219509257,0.18587973488799214,1,0.7551918203217562,107.35684751222195
15,0.025,2,1,0.9,0.8,0.2857142857142857,10.261690400366364,0.09211937175823355,0.5907053227752046,0.16247919200107988,1,0.8064654146789831,107.63582358832736
20,0.025,2,1,0.9,0.8,0.2857142857142857,20.149598938026234,0.14344910916439552,2.2168242392641035,0.5726378702870416,0.9992046992328578,0.33629025830052717,110.73740036549316
5,0.1,2,1,0.9,0.8,0.2857142857142857,5.02283742687662,0.030070721730403704,0.5082956425376819,0.19002123097072662,0.8642400992003254,0.7690896701230865,107.03654839003292
10,0.1,2,1,0.9,0.8,0.2857142857142857,10.632878796659327,0.09460714017541672,0.5685828195123513,0.16352439868048305,1,0.775724473117124,107.6423353967507
