beta_0_init,k_init,lambda_init,f_1_init,f_2_init,dif,xi,beta_0_fit,k_fit,lambda_fit,f_1_fit,f_2_fit,rmse
10,2,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2.5,0.5,0.3,1,0.2857142857142857,0,5.0000000000012506,1.7841071469668752,0.5000000000001047,0.9999999999999998,1,41.03721790660426
10,2.5,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2.5,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2.5,0.5,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,1,1,0.3,1,0.2857142857142857,0,4.999997798984368,2.999999999999999,1.4080942892970032,0.9999999999999997,1,36.74302395504495
10,1,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,1,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,1,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2,1,0.3,1,0.2857142857142857,0,4.638116592348163,2.999999999999998,0.888918886795343,0.9999999999999998,1,37.64318806462709
10,2,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2.5,1,0.3,1,0.2857142857142857,0,4.638669208210599,2.9999999999997637,0.8890819746829182,0.9999999999999997,1,37.64318797648706
10,2.5,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2.5,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2.5,1,0.3,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,1,0.5,0.7,1,0.2857142857142857,0,4.0725632382347605,2.999999999999999,0.42023200620696627,0.9999999999999997,1,42.26462238606803
10,1,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,1,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,1,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2,0.5,0.7,1,0.2857142857142857,0,5.000000000000235,1.7841082466202418,0.50000000000002,0.9999999999999997,1,41.0372178975632
10,2,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2.5,0.5,0.7,1,0.2857142857142857,0,5.0000000000012506,1.7841071469668752,0.5000000000001047,0.9999999999999998,1,41.03721790660426
10,2.5,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2.5,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2.5,0.5,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,1,1,0.7,1,0.2857142857142857,0,4.9999978021448666,2.999999999999999,1.4075911097369955,0.9999999999999997,1,36.74302356284194
10,1,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,1,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,1,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2,1,0.7,1,0.2857142857142857,0,4.638116592348163,2.999999999999998,0.888918886795343,0.9999999999999998,1,37.64318806462709
10,2,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2.5,1,0.7,1,0.2857142857142857,0,4.638669208210599,2.9999999999997637,0.8890819746829182,0.9999999999999997,1,37.64318797648706
10,2.5,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2.5,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2.5,1,0.7,1,0.2857142857142857,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,1,0.5,0.3,0.6,0.7142857142857143,0,3.4488301552346035,0.47647248918022456,0.3186746808272132,0.9870845748479589,0.7255913082719776,8.446407541678932
10,1,0.5,0.3,0.6,0.7142857142857143,0,3.4519164624846077,0.4546923155370028,0.3071524249030557,0.957762669276446,0.7189580410552048,8.585860355112155
15,1,0.5,0.3,0.6,0.7142857142857143,0,3.4530689453067143,0.45366960824980535,0.3073294410695541,0.9549602811998409,0.7240552443439506,8.598763128251887
20,1,0.5,0.3,0.6,0.7142857142857143,0,3.7489988130716956,2.9836171989507023,2.1858836730826314,0.9988355857774587,0.0017560723008373524,29.89469683525593
5,2,0.5,0.3,0.6,0.7142857142857143,0,3.4506769408554283,0.4668067591908659,0.3141806050434699,0.9744160926233996,0.7270031852463475,8.504857090972795
10,2,0.5,0.3,0.6,0.7142857142857143,0,3.4421047187483644,0.4387785880302374,0.3007935315735738,0.9255617225046182,0.6551035044579633,8.887438245537064
15,2,0.5,0.3,0.6,0.7142857142857143,0,3.4527419731404185,0.44370866287054767,0.301455981645564,0.9480157714461079,0.20957983290644572,9.392664111591111
20,2,0.5,0.3,0.6,0.7142857142857143,0,3.4528894631655604,0.44947992683775606,0.3039632032026832,0.9556583010689564,0.09922377459649145,9.426740711290297
5,2.5,0.5,0.3,0.6,0.7142857142857143,0,3.4477925199954806,0.47915955013129613,0.3200180908882344,0.9917674398020835,0.7227452369113265,8.425960002346377
10,2.5,0.5,0.3,0.6,0.7142857142857143,0,3.4536272044973937,0.44178980814793833,0.30002133603274445,0.9452728255230394,0.10266195857416804,9.458108774887648
15,2.5,0.5,0.3,0.6,0.7142857142857143,0,3.4521889646382053,0.44423442981107136,0.29431271861214997,0.9316331911296634,0.7438650377922414,8.782346965285454
20,2.5,0.5,0.3,0.6,0.7142857142857143,0,3.457492547315011,0.42361207651174576,0.2894587508099432,0.9137706369306817,0.7065621844494333,8.820491996908418
5,1,1,0.3,0.6,0.7142857142857143,0,3.449052938980921,0.4641933587213495,0.31155049571791654,0.9781826419534164,0.06917411700569598,9.374846565517004
10,1,1,0.3,0.6,0.7142857142857143,0,3.451742485164877,0.48451040546304946,0.32005040664257234,0.9836919584958794,0.9398010123270797,10.74083682743769
15,1,1,0.3,0.6,0.7142857142857143,0,3.451103095754282,0.47025657975176177,0.3154397197739708,0.9776843737188626,0.7230751760380754,8.48974419066249
20,1,1,0.3,0.6,0.7142857142857143,0,3.4518090192876616,0.4627733385872779,0.31120969499934387,0.9665528734663245,0.7305013212841751,8.544011283055628
5,2,1,0.3,0.6,0.7142857142857143,0,3.464617128957108,0.41779632206889145,0.28784323816364166,0.9027203333245807,0.7307601269723183,8.884249477586998
10,2,1,0.3,0.6,0.7142857142857143,0,3.447046058430312,0.4708310172141692,0.31499929914639724,0.9890077362348451,0.0253827907748837,9.366065328973615
15,2,1,0.3,0.6,0.7142857142857143,0,3.458388135303474,0.419097968651993,0.2905807237376847,0.9030742660821447,0.7704032778123832,8.9732460899358
20,2,1,0.3,0.6,0.7142857142857143,0,3.7303149712529726,2.7890170704339012,2.0469911160400844,0.9874213437499171,0.029392612609533797,29.849380510693315
5,2.5,1,0.3,0.6,0.7142857142857143,0,3.4489165754545703,0.4722334809473948,0.3162833156969854,0.981527820712113,0.7244499978267467,8.47207250879186
10,2.5,1,0.3,0.6,0.7142857142857143,0,3.447652793804996,0.47695334439900483,0.3191540936951767,0.9885651075503611,0.7234907585855644,8.44077443577385
15,2.5,1,0.3,0.6,0.7142857142857143,0,3.4462563529664836,0.4729707594760942,0.31622916465317086,0.9918845495397284,0.01614618567102577,9.361896268834432
20,2.5,1,0.3,0.6,0.7142857142857143,0,3.742406596114465,2.93077645852606,2.115350037530784,0.995879171766695,0.5895973219087624,29.557885349228027
5,1,0.5,0.7,0.6,0.7142857142857143,0,3.4501247533899027,0.46919856223639295,0.31436929531883395,0.9771744015823596,0.7226504865704376,8.49183870228947
10,1,0.5,0.7,0.6,0.7142857142857143,0,3.4519834577130326,0.4453889021830873,0.3011732233176795,0.9450597780596794,0.7149649099000968,8.65359023721891
15,1,0.5,0.7,0.6,0.7142857142857143,0,3.4555191471324,0.4704094395894178,0.3146001636979658,0.9794657568144142,0.7303243847540566,8.489486172270334
20,1,0.5,0.7,0.6,0.7142857142857143,0,3.44934395996215,0.46160984939239064,0.3099387074494088,0.9739319231060275,0.03400596930325561,9.402049183715738
5,2,0.5,0.7,0.6,0.7142857142857143,0,3.4563511061310814,0.43377107093362893,0.29641674189535205,0.9333236760731509,0.1712599797771448,9.464668130198463
10,2,0.5,0.7,0.6,0.7142857142857143,0,3.453825823003709,0.448972424813877,0.3034448557167495,0.9456292217303996,0.7158297506019031,8.646680789721566
15,2,0.5,0.7,0.6,0.7142857142857143,0,3.4493130880898426,0.457767578482051,0.30818034351178875,0.9681674425646858,0.07047334197643318,9.402280628989983
20,2,0.5,0.7,0.6,0.7142857142857143,0,3.4467969921686614,0.4753629402417256,0.31812391873797313,0.9860023460872761,0.7225574340580203,8.4511632906596
5,2.5,0.5,0.7,0.6,0.7142857142857143,0,3.4512725155505364,0.45632248919867235,0.3073204926322869,0.9598513136403495,0.7201279267369232,8.576260052471932
10,2.5,0.5,0.7,0.6,0.7142857142857143,0,3.4507935340533247,0.4642907066319164,0.3122569761499559,0.9694421463679471,0.7229031433766806,8.526973749925464
15,2.5,0.5,0.7,0.6,0.7142857142857143,0,3.449905413071812,0.46615473316066686,0.3131410217904763,0.9729437577968341,0.717959012655951,8.511375135650225
20,2.5,0.5,0.7,0.6,0.7142857142857143,0,3.455104796221451,0.4500520291640057,0.3047810090831878,0.9482657167992651,0.7194283913304366,8.63062848583993
5,1,1,0.7,0.6,0.7142857142857143,0,3.4513543357244747,0.4515156280546388,0.2989245980000089,0.9437505489033156,0.7173924580003421,8.69059808603323
10,1,1,0.7,0.6,0.7142857142857143,0,3.4499958707136824,0.4637850050102405,0.3118036399810053,0.9780733221201632,0.0729204220147231,9.373703128155679
15,1,1,0.7,0.6,0.7142857142857143,0,3.7393837061117674,2.907162363428653,2.1265220586018936,0.9932946018866144,0.004970073728811475,29.893192005193864
20,1,1,0.7,0.6,0.7142857142857143,0,3.454376269317616,0.4433086874354145,0.30050292792493255,0.9470343993887194,0.06583070517510303,9.469038049484753
5,2,1,0.7,0.6,0.7142857142857143,0,3.4610265817015207,0.43555030226421665,0.29546751510065467,0.9292304518085218,0.7001893286887353,8.741852838254283
10,2,1,0.7,0.6,0.7142857142857143,0,3.4476001784628107,0.46728381818342096,0.31327122934651913,0.9833311396814668,0.04291771311988268,9.3730984861102975
15,2,1,0.7,0.6,0.7142857142857143,0,3.4586466213086497,0.44434497710745563,0.29436905264012514,0.9224220671486574,0.9767858106037556,11.96236241086157
20,2,1,0.7,0.6,0.7142857142857143,0,3.4504355742930715,0.47037963266416627,0.31153917511999024,0.9736310346926735,0.7212744296317383,8.52064000461156
5,2.5,1,0.7,0.6,0.7142857142857143,0,3.4474078692133214,0.47857120024924255,0.31988623021063806,0.9919940275493146,0.7236492963853479,8.425453536890984
10,2.5,1,0.7,0.6,0.7142857142857143,0,3.449101086902784,0.4749291170223342,0.31660920179276586,0.9807293531841415,0.7304221985587855,8.480958994897758
15,2.5,1,0.7,0.6,0.7142857142857143,0,3.4626836031409503,0.4484391290522456,0.2981110891666477,0.92915535958300155,0.9480594325447114,11.22141156743126
20,2.5,1,0.7,0.6,0.7142857142857143,0,3.443993701977255,0.4740848296610477,0.3255618433502396,0.9814169655932413,0.8220261922981285,8.911709513719382
5,1,0.5,0.3,1,0.7142857142857143,0,4.999998349228192,2.9999999999999982,1.4079356516809929,0.9999999999999998,1,36.74302587981048
10,1,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,1,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,1,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2,0.5,0.3,1,0.7142857142857143,0,5.000000000000235,1.7841082466202418,0.50000000000002,0.9999999999999998,1,41.03721789767411
10,2,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2.5,0.5,0.3,1,0.7142857142857143,0,5.0000000000012506,1.7841071469668752,0.5000000000001047,0.9999999999999998,1,41.03721790660426
10,2.5,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2.5,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2.5,0.5,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,1,1,0.3,1,0.7142857142857143,0,4.999997798984368,2.999999999999999,1.4080942892970032,0.9999999999999992,1,36.74302395511493
10,1,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,1,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,1,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2,1,0.3,1,0.7142857142857143,0,4.638116592348163,2.999999999999998,0.888918886795343,0.9999999999999998,1,37.64318806462709
10,2,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2.5,1,0.3,1,0.7142857142857143,0,4.638669208210599,2.9999999999997637,0.8890819746829182,0.9999999999999998,1,37.6431879764915
10,2.5,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2.5,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2.5,1,0.3,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,1,0.5,0.7,1,0.7142857142857143,0,4.0725632382347605,2.999999999999999,0.42023200620696627,0.9999999999999993,1,42.26462238605804
10,1,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,1,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,1,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2,0.5,0.7,1,0.7142857142857143,0,5.000000000000235,1.7841082466202418,0.50000000000002,0.9999999999999998,1,41.03721789767411
10,2,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,2.5,0.5,0.7,1,0.7142857142857143,0,5.0000000000012506,1.7841071469668752,0.5000000000001047,0.9999999999999998,1,41.03721790660426
10,2.5,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
15,2.5,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
20,2.5,0.5,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
5,1,1,0.7,1,0.7142857142857143,0,4.9999978021448666,2.999999999999999,1.4075911097369955,0.9999999999999992,1,36.743023562912896
10,1,1,0.7,1,0.7142857142857143,0,8.881784197001252e-15,2.999999999999999,3.497202527569243e-15,0.9999999999999997,1,52.5317391467584
